Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-64247.9	-64017.4	-230.52	-0.1873557	0.2520779	0.06472225	3.894765
10	-46379.9	-46178	-201.844	-0.461099	0.484625	0.02352599	20.59956
20	-33595.6	-33413.5	-182.09	-0.5737164	0.6264674	0.05275102	11.87593
30	-26035	-25892.5	-142.546	-1.624328	1.684536	0.06020844	27.9784
40	-20888.6	-20762.3	-126.26	-1.947382	1.962435	0.01505316	130.367
50	-19086.1	-18966.2	-119.89	-2.341768	2.3486	0.006832156	343.7568
60	-18386.6	-18268.6	-118.011	-2.964026	2.97316	0.00913387	325.5093
70	-18017.3	-17900.4	-116.937	-2.284848	2.296679	0.01183061	194.1302
80	-16905.4	-16803.4	-101.966	-4.191102	4.19494	0.003838242	1092.933
90	-16714	-16612.6	-101.417	-3.050367	3.053127	0.002759266	1106.499
100	-16677.9	-16577.1	-100.767	-3.517995	3.526783	0.00878761	401.3358
110	-16672.2	-16570.4	-101.793	-4.247431	4.265123	0.01769245	241.0702
120	-16674.7	-16573.8	-100.859	-3.949623	3.959265	0.00964173	410.6384
130	-16656.9	-16552.4	-104.434	-5.145152	5.200023	0.05487081	94.76848
140	-16651.1	-16549	-102.098	-3.068285	3.213011	0.1447261	22.20064
150	-16654.4	-16551.5	-102.865	-2.941197	3.133644	0.1924469	16.28316
160	-16462	-16360.5	-101.574	-3.133901	3.331134	0.1972327	16.88935
170	-16444.7	-16344.3	-100.413	-4.138771	4.244514	0.1057433	40.1398
180	-16460.7	-16360.4	-100.3	-4.157056	4.265594	0.1085384	39.30032
190	-16440.1	-16337.4	-102.712	-4.692771	4.888961	0.1961902	24.91949
200	-16439.3	-16339	-100.308	-3.228713	3.352412	0.1236986	27.10146
210	-16440.3	-16341.5	-98.8851	-3.80761	3.815636	0.008025822	475.42
220	-16445.1	-16344.1	-100.986	-4.864472	4.884543	0.02007097	243.3635
230	-16441.7	-16342.4	-99.369	-3.529676	3.57959	0.049914	71.71516
240	-16442.4	-16342.4	-99.9473	-3.426113	3.513165	0.08705291	40.35667
250	-16440.6	-16341.3	-99.2455	-3.806743	3.833922	0.02717895	141.0621
260	-16446.3	-16347.6	-98.7311	-3.792139	3.79714	0.005000507	759.3509
270	-16439.7	-16340.8	-98.8895	-3.934429	3.945013	0.01058447	372.717
280	-16435	-16335.5	-99.4476	-4.101971	4.145032	0.04306108	96.25937
290	-16437.9	-16338.8	-99.0671	-3.88575	3.896286	0.01053625	369.7981
300	-16444.7	-16345.7	-98.9995	-3.471362	3.494962	0.02360048	148.0886
310	-16443.1	-16343.8	-99.3121	-3.609786	3.671033	0.06124775	59.93743
320	-16440	-16339.5	-100.559	-3.294206	3.44692	0.1527141	22.57107
330	-16438	-16337.4	-100.579	-2.872794	2.936613	0.06381963	46.01426
340	-16436.3	-16335.7	-100.597	-3.420585	3.584483	0.1638977	21.87025
350	-16440	-16341	-99.0711	-3.453982	3.473481	0.01949941	178.1326
360	-16443.7	-16343.8	-99.9526	-4.085958	4.163839	0.077881	53.46412
370	-16443.2	-16342.9	-100.248	-3.095606	3.161866	0.06626071	47.71857
380	-16443.6	-16343.2	-100.431	-3.047531	3.122691	0.07515965	41.54743
390	-16438.6	-16339.2	-99.4551	-4.266584	4.27725	0.01066681	400.9867
400	-16445.3	-16346.4	-98.9491	-3.715129	3.739845	0.0247161	151.3121
410	-16440.7	-16341.3	-99.3836	-3.753497	3.825386	0.07188922	53.21224
420	-16442.9	-16343.2	-99.7333	-4.478537	4.504717	0.02618016	172.066
430	-16444.6	-16344	-100.597	-3.043208	3.140182	0.09697357	32.38183
440	-16441.8	-16342.9	-98.9345	-3.454053	3.468058	0.01400452	247.6385
450	-16437.7	-16338.6	-99.035	-3.952008	3.952058	5.02523e-05	78644.32
460	-16441.6	-16341.7	-99.9069	-2.977961	2.985955	0.007994811	373.4867
470	-16441.8	-16342.4	-99.449	-3.181977	3.211374	0.02939684	109.2421
480	-16444.8	-16343.8	-101.012	-3.791066	3.976701	0.1856349	21.42217
490	-16448.6	-16349.1	-99.4545	-3.509867	3.589134	0.07926705	45.27901
500	-16451	-16351	-100.077	-2.901714	2.928907	0.02719245	107.7103
510	-16438.5	-16338.5	-99.9972	-3.386147	3.50049	0.1143436	30.61379
520	-16438.2	-16339.6	-98.6575	-3.855506	3.86021	0.004704037	820.6165
530	-16442.9	-16344	-98.878	-4.020281	4.044619	0.0243381	166.1847
540	-16454.5	-16354.2	-100.286	-2.902848	2.944079	0.04123024	71.4058
550	-16434	-16334.6	-99.3609	-3.511772	3.581866	0.07009395	51.10092
560	-16433.6	-16334.5	-99.107	-3.816522	3.870554	0.05403236	71.634
570	-16437.5	-16338.4	-99.1056	-4.386713	4.395621	0.008907219	493.4897
580	-16439.3	-16339.3	-100.032	-4.66669	4.685796	0.01910625	245.2494
590	-16436.9	-16334.6	-102.336	-2.693405	2.90046	0.207055	14.00816
600	-16429.3	-16328.2	-101.094	-4.787161	4.852942	0.06578136	73.77382
610	-16442	-16342.9	-99.1486	-3.38371	3.41028	0.02657027	128.3495
620	-16430.6	-16331.1	-99.5758	-3.834246	3.912289	0.07804282	50.13002
630	-16439.7	-16340.2	-99.4497	-3.822697	3.90219	0.0794934	49.08823
640	-16432.7	-16333.7	-99.036	-4.111444	4.135227	0.02378214	173.8795
650	-16428.6	-16330.2	-98.3396	-3.558497	3.563397	0.004900222	727.1909
660	-16428.7	-16330.4	-98.2799	-3.832918	3.835075	0.002156451	1778.419
670	-16430.8	-16331.3	-99.4778	-3.748298	3.847075	0.09877695	38.94709
680	-16437.2	-16335.6	-101.579	-3.28916	3.566425	0.2772646	12.86289
690	-16429.4	-16329.8	-99.6313	-4.165966	4.245474	0.07950836	53.39658
700	-16369.1	-16269.6	-99.5275	-4.205642	4.293785	0.08814286	48.71393
710	-16373.5	-16275.1	-98.4442	-3.379021	3.388834	0.009812432	345.3612
720	-16384.9	-16283.9	-101.033	-4.263435	4.472469	0.2090343	21.39587
730	-16372.7	-16273.5	-99.131	-3.915036	4.009573	0.0945369	42.41279
740	-16378.5	-16280.4	-98.0833	-3.948113	3.958001	0.009887218	400.3149
750	-16375.4	-16275.3	-100.089	-3.143119	3.279951	0.1368317	23.97069
760	-16368.3	-16269	-99.3639	-4.610666	4.628867	0.01820162	254.3108
770	-16381.4	-16281.3	-100.1	-3.673378	3.851661	0.1782829	21.6042
780	-16377.1	-16278.6	-98.5321	-4.207713	4.212346	0.004633311	909.144
790	-16378	-16278.1	-99.8931	-3.818967	3.945179	0.1262117	31.25842
800	-16373.5	-16272.9	-100.64	-4.21062	4.368306	0.1576864	27.70249
810	-16383.1	-16281.8	-101.282	-2.949096	3.148885	0.1997892	15.76104
820	-16379.2	-16280.3	-98.9283	-3.186419	3.195379	0.008959687	356.6396
830	-16375.3	-16276.6	-98.6548	-3.519892	3.565934	0.04604141	77.45057
840	-16372	-16273.6	-98.4636	-3.88453	3.902576	0.01804572	216.2605
850	-16385.5	-16285.9	-99.566	-3.653613	3.771714	0.1181005	31.93647
860	-16380.7	-16280.6	-100.17	-4.588942	4.648488	0.05954622	78.06522
870	-16341.8	-16242.5	-99.2901	-3.032259	3.052007	0.01974873	154.5419
880	-16338.1	-16239.3	-98.8195	-3.725389	3.791134	0.06574482	57.66438
890	-16338.7	-16240.3	-98.3919	-3.356087	3.365545	0.009457829	355.8475
900	-16351.7	-16248.3	-103.355	-2.338777	2.439602	0.100825	24.19639
910	-16339	-16237.1	-101.929	-2.776025	2.990781	0.2147566	13.92637
920	-16344.7	-16244.3	-100.365	-4.32706	4.446633	0.1195735	37.18744
930	-16344	-16244.5	-99.4392	-3.531911	3.603397	0.07148592	50.40709
940	-16337.4	-16239.1	-98.3556	-3.897239	3.901112	0.003873634	1007.094
950	-16334.7	-16234.8	-99.9009	-3.200004	3.316108	0.1161033	28.5617
960	-16334.7	-16235.4	-99.2782	-3.07934	3.115739	0.03639902	85.59952
970	-16333.1	-16233.2	-99.9283	-4.586941	4.64523	0.05828936	79.69259
980	-16337.1	-16236.8	-100.307	-5.00678	5.021439	0.0146585	342.5616
990	-16334.5	-16235.9	-98.5862	-3.898506	3.946278	0.04777172	82.60698
1000	-16341.5	-16242.6	-98.9268	-4.192459	4.221742	0.0292824	144.1734
1010	-16343.2	-16244.1	-99.1267	-3.515734	3.588127	0.07239251	49.56489
1020	-16334.8	-16234.9	-99.8586	-4.632942	4.662575	0.02963337	157.3421
1030	-16332.6	-16233.1	-99.5189	-4.571256	4.584912	0.01365592	335.7453
1040	-16333.4	-16233.6	-99.7424	-3.728342	3.862461	0.134119	28.79876
1050	-16344.7	-16241.5	-103.217	-3.925328	4.30545	0.3801212	11.32652
1060	-16336	-16236.8	-99.2432	-3.785343	3.868305	0.08296201	46.62743
1070	-16331.8	-16232.8	-98.9979	-3.910737	3.975173	0.06443612	61.69169
1080	-16338.1	-16238.5	-99.6149	-2.950189	2.959296	0.009107254	324.9384
1090	-16330	-16230.5	-99.5265	-3.436947	3.552375	0.1154276	30.77577
1100	-16336.8	-16238	-98.8162	-3.438849	3.485095	0.04624598	75.35995
1110	-16338.2	-16239.3	-98.8703	-3.270788	3.303812	0.03302424	100.042
1120	-16338.7	-16239.1	-99.6018	-3.562595	3.695814	0.1332191	27.74237
1130	-16333.4	-16233.9	-99.4765	-4.065909	4.146973	0.08106479	51.15628
1140	-16342	-16238.1	-103.896	-4.340351	4.715656	0.3753048	12.56487
1150	-16337.7	-16237.3	-100.342	-3.862735	4.05059	0.1878547	21.56235
1160	-16353.5	-16253.9	-99.5993	-4.800665	4.800864	0.0001987952	24149.8
1170	-16341.2	-16242.5	-98.6619	-3.369262	3.404936	0.03567458	95.44431
1180	-16338.4	-16240.1	-98.3068	-3.446581	3.459651	0.01307	264.7016
1190	-16330.9	-16232.3	-98.6176	-4.094325	4.13921	0.04488463	92.21887
1200	-16337.4	-16238.7	-98.6755	-3.538388	3.59166	0.05327197	67.4212
1210	-16334.7	-16236.7	-97.9681	-3.675492	3.683351	0.007859652	468.6405
1220	-16342.4	-16241.4	-100.983	-5.094431	5.147578	0.05314663	96.85614
1230	-16342.4	-16242.9	-99.5619	-4.344116	4.444403	0.1002873	44.3167
1240	-16337.3	-16237.1	-100.161	-4.79142	4.834978	0.04355773	111.0016
1250	-16333.1	-16234.3	-98.8149	-3.285418	3.317979	0.03256119	101.8998
1260	-16327	-16228.8	-98.1896	-3.633754	3.64683	0.01307601	278.8948
1270	-16336.6	-16237	-99.6567	-3.128096	3.233564	0.1054674	30.65937
1280	-16338	-16237.7	-100.248	-3.420198	3.599058	0.1788598	20.12223
1290	-16344	-16244.5	-99.4683	-3.082542	3.109156	0.02661445	116.8221
1300	-16345.2	-16246.1	-99.082	-3.193898	3.204873	0.01097517	292.0112
1310	-16351	-16250.7	-100.301	-2.931009	3.0102	0.07919125	38.01177
1320	-16336.8	-16238.1	-98.7796	-4.180886	4.191764	0.01087773	385.3527
1330	-16337.6	-16238.5	-99.1658	-4.07996	4.135721	0.05576008	74.16991
1340	-16333.5	-16234.6	-98.9316	-3.366903	3.424484	0.05758151	59.47195
1350	-16344.3	-16244.6	-99.7825	-4.662861	4.718693	0.05583161	84.51651
1360	-16333.6	-16235.3	-98.2976	-3.648594	3.691131	0.04253767	86.77324
1370	-16339.5	-16240	-99.438	-3.088578	3.167056	0.07847824	40.35585
1380	-16332.9	-16233.4	-99.4883	-3.757954	3.888547	0.1305935	29.77598
1390	-16331.7	-16233.8	-97.9654	-3.795436	3.801351	0.005914486	642.7187
1400	-16336.9	-16237.3	-99.6199	-3.406981	3.546264	0.1392833	25.46079
1410	-16337.2	-16236.7	-100.47	-3.020517	3.160112	0.1395943	22.63783
1420	-16335.9	-16235.8	-100.127	-3.802608	3.976094	0.1734863	22.91878
1430	-16336.7	-16232.4	-104.225	-2.863727	3.379057	0.5153297	6.557078
1440	-16346	-16247.1	-98.8667	-3.888036	3.957482	0.0694458	56.98663
1450	-16339.9	-16241.3	-98.662	-3.743454	3.819692	0.07623812	50.10212
1460	-16332.5	-16233.1	-99.4715	-4.663896	4.694388	0.03049196	153.9549
1470	-16338	-16239.8	-98.1861	-3.600161	3.615196	0.015035	240.452
1480	-16332.6	-16234.6	-98.0061	-4.059738	4.073063	0.01332509	305.6688
1490	-16341.7	-16242.8	-98.8726	-4.130834	4.197341	0.06650728	63.11099
1500	-16333.8	-16234.9	-98.9889	-3.469907	3.556736	0.08682946	40.96232
1510	-16343.1	-16243.8	-99.314	-3.453955	3.577556	0.1236005	28.9445
