Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-67368.5	-67112.7	-255.869	0.07784699	0.005873687	0.08372068	0.07015814
10	-55245.3	-55004.7	-240.615	0.1363307	0.002572343	0.138903	0.01851899
20	-42255	-42049.2	-205.817	0.3342295	0.001506205	0.3357357	0.004486283
30	-33968.7	-33794.3	-174.405	0.6444062	0.003127209	0.6475334	0.004829417
40	-25391.1	-25246.9	-144.257	1.210182	0.00868798	1.21887	0.007127895
50	-21288.7	-21173.2	-115.527	2.492271	0.006178104	2.498449	0.002472776
60	-18338.9	-18231.1	-107.733	3.84761	0.004835147	3.852445	0.001255085
70	-17836.8	-17732.8	-103.961	3.383792	0.009645285	3.393437	0.002842335
80	-17728.3	-17625.1	-103.168	3.966396	0.007811712	3.974208	0.001965602
90	-17664.4	-17562.4	-102.022	3.798019	0.00250619	3.800525	0.0006594324
100	-17649.1	-17547.6	-101.489	3.519807	0.00344743	3.523254	0.000978479
110	-17632	-17529.9	-102.025	4.052435	0.01075915	4.063194	0.002647953
120	-17266	-17166.3	-99.7131	3.46737	0.006433653	3.473804	0.001852049
130	-17212.4	-17113.1	-99.3088	3.662215	0.01080018	3.673015	0.002940412
140	-17209.3	-17109.7	-99.5903	4.015807	0.01374244	4.029549	0.003410417
150	-17210.7	-17110.8	-99.9093	3.804272	0.06341739	3.867689	0.01639671
160	-17211	-17110.9	-100.079	4.276392	0.04048302	4.316875	0.009377854
170	-17228.1	-17128.4	-99.6658	3.843547	0.03933512	3.882882	0.01013039
180	-17219	-17119.3	-99.6959	3.66704	0.04282268	3.709863	0.01154293
190	-17209.6	-17110	-99.5867	3.364551	0.02341408	3.387965	0.006910956
200	-17216.6	-17117.3	-99.2161	3.604262	0.005698984	3.609961	0.001578683
210	-17210.2	-17110.4	-99.8818	4.313426	0.02724702	4.340673	0.006277142
220	-17211.2	-17111.8	-99.4477	4.185622	0.007595673	4.193217	0.001811419
230	-17207.8	-17108.6	-99.2572	3.80198	0.01555077	3.817531	0.004073516
240	-17211	-17110.2	-100.809	3.851871	0.1198524	3.971724	0.03017643
250	-17213.1	-17112.4	-100.741	4.133564	0.09216472	4.225728	0.02181038
260	-17208.5	-17108.6	-99.9662	3.406476	0.05664247	3.463118	0.01635592
270	-17210.2	-17108.3	-101.857	3.065956	0.1955395	3.261495	0.05995396
280	-17212.7	-17112.4	-100.294	4.447022	0.0151013	4.462123	0.00338433
