Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-66187.7	-65944.4	-243.381	-0.1401279	0.1680507	0.02792278	6.018406
1	1	-66134.2	-65895.6	-238.684	-0.1881228	0.1959352	0.007812345	25.0802
2	0	-47050.1	-46833.8	-216.297	-0.3103793	0.3231198	0.0127405	25.36162
3	1	-51477.5	-51279.1	-198.461	-0.4172974	0.4239201	0.006622713	64.01004
4	0	-38256.7	-38073.7	-183.014	-0.537607	0.5782835	0.04067658	14.21662
5	1	-38299.9	-38132.7	-167.203	-0.7599382	0.7894511	0.02951291	26.74935
6	0	-31241.5	-31082.1	-159.408	-1.151008	1.250851	0.09984275	12.52821
7	1	-29887.8	-29745.6	-142.153	-1.331012	1.400815	0.06980349	20.06798
8	0	-25687.2	-25554.9	-132.266	-1.768539	1.973498	0.2049588	9.628753
9	1	-25282	-25149.6	-132.454	-1.399505	1.446323	0.04681853	30.89211
10	0	-22660.7	-22538.1	-122.651	-2.537885	2.596476	0.05859076	44.31545
11	1	-21016.8	-20897.6	-119.176	-2.453018	2.535701	0.08268284	30.6678
12	0	-20281.5	-20166.1	-115.47	-2.5695	2.641037	0.07153778	36.91808
13	1	-18913.3	-18799.6	-113.742	-2.512708	2.536222	0.02351419	107.8592
14	0	-18811.9	-18704.4	-107.562	-3.048615	3.222737	0.1741221	18.50849
15	1	-18742.7	-18632.1	-110.638	-3.660167	3.678348	0.01818028	202.3262
16	0	-18290.4	-18182.5	-107.905	-3.483194	3.773305	0.2901107	13.00643
17	1	-18577	-18469.5	-107.553	-2.970787	3.01745	0.04666306	64.66463
18	0	-18098.7	-17988.8	-109.987	-3.947623	4.355666	0.4080431	10.67452
19	1	-18305.4	-18200.3	-105.141	-2.99653	3.044996	0.04846637	62.827
20	0	-17779	-17670.6	-108.452	-2.306978	2.678458	0.3714799	7.210236
21	1	-18088.3	-17982.2	-106.142	-4.057497	4.150907	0.09341026	44.43738
22	0	-17644.5	-17540.5	-103.956	-3.93238	4.036305	0.1039249	38.83866
23	1	-18019.7	-17913.4	-106.257	-3.872915	4.029968	0.1570533	25.65988
24	0	-17551.7	-17448.5	-103.178	-2.801114	2.849116	0.04800192	59.35421
25	1	-18011.7	-17907	-104.687	-3.083655	3.17646	0.09280527	34.22715
26	0	-17431.4	-17329.5	-101.874	-3.426555	3.446454	0.01989893	173.1979
27	1	-17723.6	-17620.9	-102.701	-3.169928	3.202613	0.03268555	97.98255
28	0	-17389	-17287.4	-101.607	-3.7677	3.790195	0.02249494	168.491
29	1	-17716.1	-17613.3	-102.779	-3.09932	3.163584	0.06426425	49.22774
30	0	-16862.8	-16761.7	-101.062	-2.809216	2.848461	0.03924448	72.58245
31	1	-17694.1	-17586.4	-107.757	-5.429079	5.493097	0.0640178	85.80577
32	0	-16874.7	-16773.6	-101.114	-4.782794	4.814491	0.03169739	151.8892
33	1	-17187.8	-17087	-100.872	-3.735897	3.840574	0.1046772	36.68971
34	0	-16853.9	-16754.6	-99.3041	-4.047575	4.07833	0.03075501	132.607
35	1	-17190	-17089.4	-100.627	-4.336326	4.352931	0.01660484	262.1483
36	0	-16854.4	-16755.2	-99.2431	-3.310943	3.356996	0.04605294	72.89428
37	1	-17175.9	-17075.2	-100.669	-3.72536	3.824103	0.09874341	38.72768
38	0	-16844.4	-16745.7	-98.7243	-3.700357	3.722107	0.02175071	171.1258
39	1	-17166.7	-17066.2	-100.484	-3.875757	3.973254	0.09749696	40.7526
40	0	-16856.6	-16755.9	-100.695	-2.783968	2.811397	0.02742951	102.4953
41	1	-17169.7	-17069	-100.701	-2.897286	2.914366	0.01708017	170.6286
42	0	-16845.7	-16745	-100.689	-3.472156	3.646225	0.174069	20.94701
43	1	-17164.6	-17063.5	-101.101	-3.978065	4.111366	0.1333014	30.84263
44	0	-16846.2	-16746.9	-99.2666	-3.195607	3.213289	0.01768192	181.7273
45	1	-17170	-17066.7	-103.317	-2.532116	2.706456	0.1743393	15.52407
46	0	-16856.3	-16756.9	-99.3291	-3.238645	3.275712	0.03706728	88.37207
47	1	-17169.5	-17069.6	-99.8864	-3.956549	3.986706	0.03015734	132.1969
48	0	-16862.9	-16759.8	-103.141	-3.469882	3.827908	0.3580263	10.69169
49	1	-17161.3	-17060.5	-100.828	-3.0818	3.159559	0.07775909	40.63266
50	0	-16869	-16768.6	-100.391	-3.120651	3.188656	0.06800542	46.88826
51	1	-17174.7	-17073.5	-101.179	-2.757287	2.766809	0.009522075	290.5679
52	0	-16871.7	-16770.6	-101.184	-4.210737	4.342315	0.1315785	33.00171
53	1	-17163.3	-17062.2	-101.151	-2.804871	2.829577	0.02470563	114.5317
54	0	-16858.4	-16758.6	-99.8286	-3.474955	3.535261	0.06030684	58.62123
55	1	-17158.3	-17058.2	-100.136	-3.695243	3.74642	0.05117687	73.20533
56	0	-16852.9	-16753.1	-99.8183	-3.197496	3.255935	0.05843837	55.7157
57	1	-17174.5	-17071.9	-102.604	-3.555475	3.792262	0.2367865	16.01553
58	0	-16852.6	-16752.8	-99.8042	-4.124296	4.188885	0.06458977	64.8537
59	1	-17181.1	-17077.9	-103.137	-4.869754	4.962496	0.09274242	53.50837
60	0	-16864.2	-16762.3	-101.906	-5.03859	5.060136	0.02154679	234.8441
61	1	-17173.2	-17071.5	-101.677	-3.483546	3.668928	0.1853822	19.79116
62	0	-16856.2	-16756.5	-99.6898	-4.149431	4.184794	0.03536299	118.3383
63	1	-17173.1	-17072.5	-100.576	-3.436051	3.519378	0.08332723	42.23563
64	0	-16851	-16751.7	-99.2841	-3.874567	3.925724	0.05115652	76.73946
65	1	-17164.4	-17064.1	-100.29	-3.784516	3.852241	0.06772525	56.88042
66	0	-16863	-16759	-104.019	-5.564617	5.631838	0.06722104	83.78087
67	1	-17161.4	-17061.6	-99.8233	-3.917513	3.932089	0.01457581	269.7682
68	0	-16852.7	-16752.9	-99.8426	-4.331512	4.369272	0.03776017	115.7111
69	1	-17168.2	-17066.5	-101.736	-4.927471	4.932172	0.004701011	1049.173
70	0	-16856.5	-16756.9	-99.5777	-4.329916	4.344248	0.01433164	303.1228
71	1	-17172.1	-17072.3	-99.7303	-3.209761	3.215031	0.00526963	610.1056
72	0	-16858.8	-16758.9	-99.8537	-3.138707	3.181655	0.04294791	74.08172
73	1	-17169.4	-17067.5	-101.892	-2.568465	2.572453	0.003988896	644.9036
74	0	-16859.4	-16758.5	-100.835	-4.372921	4.482203	0.1092822	41.01493
75	1	-17168.6	-17068.8	-99.8474	-4.338149	4.34138	0.003230426	1343.903
76	0	-16855.8	-16755.6	-100.209	-3.518673	3.650838	0.1321649	27.62337
77	1	-17166.6	-17067.6	-99.0898	-3.705913	3.70805	0.002137024	1735.147
78	0	-16862.7	-16763.2	-99.5863	-3.936811	4.020208	0.08339718	48.20556
79	1	-17162.1	-17062.8	-99.3553	-3.47538	3.478775	0.003395002	1024.676
80	0	-16859	-16757.8	-101.214	-2.760608	2.843746	0.08313785	34.20519
81	1	-17165.5	-17066	-99.4736	-3.920172	3.9207	0.0005280454	7424.929
82	0	-16854.6	-16755	-99.6659	-3.383926	3.471291	0.0873647	39.73334
83	1	-17163.9	-17063.2	-100.664	-4.313411	4.359762	0.0463508	94.06013
84	0	-16857.4	-16758.3	-99.1755	-3.480645	3.518517	0.0378718	92.90599
85	1	-17170.2	-17068	-102.194	-4.381435	4.521788	0.1403526	32.21734
86	0	-16864.1	-16763.4	-100.698	-2.906003	2.978206	0.07220281	41.24778
87	1	-17162.5	-17059.9	-102.516	-2.89142	3.098902	0.2074816	14.93579
88	0	-16863.3	-16760.7	-102.643	-3.734452	4.029166	0.2947136	13.67146
89	1	-17166.6	-17064.8	-101.872	-2.927581	3.063534	0.1359537	22.53366
90	0	-16855.2	-16755.2	-99.9934	-4.352639	4.379173	0.02653381	165.0412
91	1	-17075.1	-16974.9	-100.163	-4.539657	4.597777	0.05811979	79.10863
92	0	-16854.2	-16752.2	-101.977	-2.567913	2.607145	0.03923235	66.45397
93	1	-17080.2	-16981.1	-99.1709	-3.335094	3.382419	0.04732524	71.47177
94	0	-16858.4	-16758	-100.339	-2.9096	2.933651	0.0240514	121.9742
95	1	-17079.4	-16979.5	-99.8259	-3.847569	3.958122	0.1105529	35.80297
96	0	-16855.3	-16755.6	-99.7515	-3.082435	3.105417	0.0229816	135.1262
97	1	-17072.8	-16972.1	-100.725	-3.523186	3.709454	0.1862674	19.91467
98	0	-16852.1	-16753.4	-98.6779	-3.926803	3.935336	0.00853308	461.1859
99	1	-17069	-16969.7	-99.2351	-3.205619	3.237879	0.03226014	100.3678
100	0	-16858.6	-16758.7	-99.8506	-3.971047	4.066798	0.09575026	42.47297
101	1	-17076.6	-16976.1	-100.527	-3.886405	4.043354	0.1569492	25.76219
102	0	-16857.6	-16758.4	-99.1448	-3.936088	3.97984	0.04375177	90.96409
103	1	-17081.5	-16981.3	-100.197	-3.789956	3.951473	0.1615171	24.46473
104	0	-16864.3	-16761.7	-102.603	-2.459232	2.536056	0.07682438	33.01108
105	1	-17073.6	-16973.6	-99.964	-3.571458	3.734199	0.1627408	22.94569
106	0	-16853.1	-16752.9	-100.254	-4.601105	4.632087	0.03098119	149.5129
107	1	-17067.2	-16968.4	-98.7238	-4.043096	4.071178	0.02808189	144.9752
108	0	-16855.9	-16755.8	-100.062	-4.353336	4.390793	0.03745654	117.2237
109	1	-17082	-16983.7	-98.2514	-3.655792	3.664764	0.008971767	408.4773
110	0	-16850.6	-16751	-99.6037	-4.148708	4.197527	0.0488182	85.98282
111	1	-17070.6	-16971.1	-99.4442	-4.086842	4.159669	0.0728263	57.11767
112	0	-16861.8	-16761.3	-100.474	-4.737274	4.74647	0.009195717	516.1609
113	1	-17073.2	-16972.1	-101.106	-4.301316	4.482727	0.1814108	24.71036
114	0	-16862.4	-16761.5	-100.967	-4.594866	4.659039	0.06417271	72.60156
115	1	-17076.3	-16977.1	-99.2755	-4.134583	4.189849	0.0552662	75.81215
116	0	-16867.6	-16767.4	-100.134	-3.034673	3.06587	0.0311966	98.27576
117	1	-17084.5	-16985.9	-98.6164	-4.153774	4.172993	0.01921949	217.123
118	0	-16859.7	-16759.6	-100.056	-3.667358	3.783292	0.1159341	32.63312
119	1	-17070.2	-16970.5	-99.7133	-3.22538	3.322276	0.09689642	34.28688
120	0	-16862.1	-16758.4	-103.707	-4.166284	4.51325	0.3469663	13.00775
121	1	-17066.1	-16967.2	-98.9831	-3.405731	3.44821	0.04247884	81.17476
122	0	-16854.8	-16754.5	-100.306	-4.653447	4.692391	0.03894336	120.4927
123	1	-17073.7	-16973.7	-100.005	-4.487325	4.551271	0.06394587	71.1738
124	0	-16856.3	-16755.1	-101.15	-3.357917	3.547876	0.1899586	18.6771
125	1	-17083.9	-16983.7	-100.125	-3.505821	3.642738	0.1369175	26.60536
126	0	-16852.8	-16753.8	-98.9911	-3.993855	4.017902	0.02404717	167.0842
127	1	-17072	-16972.8	-99.2535	-3.639794	3.729182	0.08938784	41.71912
128	0	-16856.1	-16754.8	-101.318	-3.574037	3.784839	0.2108017	17.9545
129	1	-17065.2	-16964.3	-100.896	-3.799737	4.026181	0.2264436	17.78006
130	0	-16869.8	-16767	-102.808	-2.715798	2.932478	0.2166803	13.53367
131	1	-17063.7	-16964.7	-99.0183	-4.501241	4.524081	0.02283997	198.0773
132	0	-16856.1	-16756.1	-99.9709	-3.586947	3.695333	0.1083859	34.09421
133	1	-17066.6	-16967.4	-99.1813	-3.084693	3.112115	0.02742263	113.4871
134	0	-16853.2	-16754	-99.2316	-3.335145	3.369261	0.03411626	98.75822
135	1	-17065.1	-16965.5	-99.5831	-4.376286	4.449585	0.07329855	60.70495
136	0	-16854.5	-16754.1	-100.389	-3.499243	3.659687	0.1604435	22.80982
137	1	-17074.1	-16975.8	-98.278	-4.039811	4.055759	0.01594866	254.3009
138	0	-16850.2	-16751.6	-98.5899	-3.840166	3.844277	0.004110759	935.1746
139	1	-17076.3	-16978.1	-98.1916	-3.737282	3.758481	0.02119845	177.2998
140	0	-16866.5	-16765.3	-101.236	-4.141339	4.32135	0.180011	24.00603
141	1	-17069.2	-16970.1	-99.0361	-3.967801	4.046197	0.07839606	51.61225
142	0	-16864.9	-16763.9	-101.021	-3.603454	3.809286	0.2058321	18.50677
143	1	-17064.9	-16965.2	-99.7101	-4.379448	4.46406	0.08461201	52.75918
144	0	-16856.3	-16757.2	-99.0997	-3.161819	3.178965	0.01714578	185.408
145	1	-17064.8	-16966	-98.7905	-3.870449	3.922175	0.05172627	75.82559
146	0	-16855.5	-16755	-100.46	-3.163731	3.286059	0.1223277	26.86276
147	1	-17069.8	-16970.5	-99.2259	-3.403273	3.473074	0.06980106	49.75675
148	0	-16849.9	-16749	-100.883	-4.921332	4.948004	0.02667183	185.5142
149	1	-17072.9	-16970.9	-101.984	-4.683375	4.865552	0.1821766	26.70788
150	0	-16855.7	-16754.6	-101.073	-4.097805	4.294291	0.1964857	21.85549
151	1	-17075	-16976.6	-98.3996	-3.875926	3.886389	0.01046217	371.4707
152	0	-16853.4	-16753.7	-99.7621	-3.574048	3.678369	0.1043204	35.2603
153	1	-17071.6	-16971.3	-100.235	-2.870774	2.92533	0.05455504	53.62162
154	0	-16861.4	-16761	-100.376	-3.008673	3.087053	0.07837972	39.38586
155	1	-17076.2	-16976.6	-99.6573	-3.091204	3.1462	0.05499604	57.20775
156	0	-16856.3	-16755.6	-100.694	-4.054256	4.210826	0.1565696	26.89427
157	1	-17069.6	-16970.4	-99.1626	-3.871596	3.93468	0.06308396	62.37212
158	0	-16856.6	-16754.4	-102.157	-3.733152	4.016426	0.2832748	14.17855
159	1	-17068.4	-16969.7	-98.7069	-3.442419	3.461893	0.01947476	177.7631
160	0	-16861.5	-16761.4	-100.067	-4.402053	4.431572	0.02951917	150.1252
161	1	-17071.2	-16969.6	-101.664	-3.309232	3.58572	0.2764879	12.96881
162	0	-16859.6	-16759.8	-99.7917	-3.988909	4.026683	0.03777438	106.5983
163	1	-17073.5	-16974.4	-99.0364	-3.640576	3.696379	0.05580322	66.23953
164	0	-16855.1	-16756	-99.0692	-3.544656	3.547087	0.002430189	1459.593
165	1	-17073.7	-16972.9	-100.849	-2.986564	3.113204	0.1266398	24.58313
166	0	-16861.2	-16761	-100.106	-4.051018	4.105096	0.05407813	75.91047
167	1	-17071	-16969.7	-101.263	-3.241799	3.484028	0.2422286	14.38322
168	0	-16859.9	-16759.9	-99.9959	-4.284737	4.33488	0.05014305	86.45026
169	1	-17072.5	-16970.3	-102.227	-3.353381	3.683993	0.3306123	11.14294
170	0	-16866.8	-16766.9	-99.8606	-3.534495	3.609374	0.07487903	48.20273
171	1	-17066	-16966.8	-99.2825	-3.314414	3.372545	0.05813047	58.01681
172	0	-16848.2	-16748.7	-99.4235	-3.265857	3.284164	0.01830712	179.3927
173	1	-17082.9	-16980.8	-102.038	-4.874368	5.018976	0.1446076	34.70754
174	0	-16839.4	-16740.4	-99.0216	-3.656647	3.677154	0.02050663	179.3153
175	1	-17072	-16971.8	-100.215	-2.99855	3.09544	0.09688972	31.94807
176	0	-16850.5	-16749.2	-101.314	-3.362125	3.583691	0.2215656	16.1744
177	1	-17064.9	-16963	-101.832	-2.580929	2.660884	0.07995556	33.27954
178	0	-16842	-16741.5	-100.542	-3.125854	3.267705	0.1418513	23.03614
179	1	-17085.6	-16985.1	-100.481	-4.725883	4.791743	0.06585992	72.75658
180	0	-16855.5	-16754.6	-100.867	-4.054221	4.222733	0.1685125	25.05887
181	1	-17076	-16974.7	-101.243	-2.742032	2.844391	0.1023592	27.78833
182	0	-16845.9	-16744.9	-100.951	-4.445915	4.559299	0.1133847	40.21089
183	1	-17075.9	-16975.8	-100.042	-4.048036	4.16304	0.115004	36.19908
184	0	-16848.9	-16748.6	-100.302	-3.548381	3.679952	0.1315705	27.96944
185	1	-17071.1	-16972.2	-98.9942	-4.339085	4.343953	0.004867496	892.4409
186	0	-16838.5	-16739.5	-99.0159	-3.961577	3.988228	0.02665107	149.6461
187	1	-17072.2	-16973.4	-98.8245	-3.656927	3.699459	0.04253196	86.98069
188	0	-16842.8	-16741.8	-100.983	-4.906207	4.936176	0.0299681	164.7143
189	1	-17067.1	-16965.8	-101.264	-3.133519	3.363077	0.229558	14.65022
190	0	-16841.1	-16739.6	-101.51	-4.950933	5.033095	0.08216212	61.2581
191	1	-17070.8	-16971.8	-98.9211	-3.266842	3.294949	0.02810738	117.2272
192	0	-16844.7	-16745.5	-99.1809	-4.00034	4.082629	0.08228852	49.61359
193	1	-17073	-16971.5	-101.55	-2.782433	2.943021	0.1605884	18.32648
194	0	-16844.5	-16745.5	-98.9995	-4.085054	4.112586	0.02753197	149.3749
195	1	-17076.2	-16974.9	-101.266	-3.478485	3.732965	0.2544796	14.66901
196	0	-16843.6	-16744.2	-99.4191	-3.70566	3.810801	0.1051403	36.24492
197	1	-17074.7	-16975.9	-98.7965	-3.838493	3.883389	0.04489514	86.49908
198	0	-16846.2	-16747.7	-98.4705	-3.801609	3.807499	0.005889258	646.5159
199	1	-17068.8	-16970.6	-98.1766	-3.846726	3.854755	0.008028969	480.1058
200	0	-16847.4	-16748	-99.3181	-3.917611	3.995195	0.07758437	51.49485
201	1	-17070.9	-16972.6	-98.266	-3.781452	3.803546	0.02209345	172.1572
202	0	-16848.4	-16747.2	-101.189	-4.015675	4.239133	0.2234577	18.97063
203	1	-17064.1	-16964	-100.071	-3.015803	3.124494	0.1086912	28.74652
204	0	-16837.9	-16737	-100.898	-2.915482	3.058478	0.1429955	21.38863
205	1	-17064.3	-16965.5	-98.8163	-3.97277	4.033816	0.06104583	66.07849
206	0	-16845.3	-16745.4	-99.8311	-3.951028	4.062526	0.1114976	36.43599
207	1	-17069.7	-16971.3	-98.422	-3.286211	3.291827	0.005615218	586.233
208	0	-16842.7	-16743.7	-99.0405	-4.003847	4.056827	0.0529804	76.57222
209	1	-17073.2	-16975.1	-98.0582	-3.887569	3.900732	0.01316246	296.3528
210	0	-16845	-16744.5	-100.564	-4.706441	4.760862	0.05442049	87.48289
211	1	-17073.5	-16974.6	-98.9341	-3.405832	3.479264	0.07343258	47.38039
212	0	-16837.6	-16738.7	-98.9216	-3.225437	3.238024	0.01258681	257.2554
213	1	-17072.4	-16973.9	-98.4663	-3.95041	3.980605	0.0301954	131.8282
214	0	-16838.9	-16737.7	-101.238	-3.682238	3.928815	0.2465765	15.93345
215	1	-17076.1	-16976.5	-99.6824	-4.11105	4.2203	0.1092504	38.62961
216	0	-16842.4	-16743.8	-98.6639	-3.712364	3.74064	0.02827603	132.2901
217	1	-17069.7	-16969	-100.72	-2.747525	2.805787	0.05826205	48.15805
218	0	-16840.5	-16741.5	-98.9895	-4.341113	4.347095	0.005982444	726.6421
