Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-64877.6	-64657.1	-220.502	0.2394138	0.06941894	0.3088328	0.2247784
1	1	-69366.1	-69072	-294.12	-0.009308122	0.01040945	0.001101329	9.451717
2	0	-49648.4	-49451.7	-196.694	0.3010453	0.2810599	0.5821052	0.4828335
3	1	-63770.4	-63478.8	-291.631	-0.003389093	0.007014658	0.003625566	1.934776
4	0	-37805.6	-37627.3	-178.299	0.6830351	0.251559	0.9345942	0.2691639
5	1	-56130.1	-55844	-286.101	0.003709058	0.01352807	0.01723712	0.7848215
6	0	-29895.9	-29748.5	-147.349	1.1637	0.4618227	1.625522	0.2841073
7	1	-46917	-46634.8	-282.227	0.01034016	0.009911437	0.0202516	0.489415
8	0	-25343.2	-25207.9	-135.285	1.344904	0.4066972	1.751601	0.232186
9	1	-41177.7	-40917.9	-259.846	0.01333636	0.05157593	0.0649123	0.7945479
10	0	-22287.5	-22164.2	-123.265	1.973197	0.1444135	2.11761	0.06819645
11	1	-35033.9	-34818	-215.891	0.2707834	0.04078869	0.3115721	0.1309125
12	0	-20283.1	-20171.2	-111.834	2.440128	0.06672332	2.506851	0.02661639
13	1	-29752	-29573.5	-178.503	0.5395213	0.09864593	0.6381672	0.1545769
14	0	-19036.9	-18929.4	-107.576	2.981604	0.04713725	3.028741	0.01556331
15	1	-23102.1	-22960.4	-141.687	1.374002	0.09024303	1.464245	0.0616311
16	0	-18295.8	-18190.1	-105.622	3.600938	0.1061686	3.707106	0.02863922
17	1	-20850.7	-20713.1	-137.573	1.924954	0.06050995	1.985464	0.03047648
18	0	-18052.8	-17948.5	-104.313	2.956371	0.1136394	3.07001	0.03701598
19	1	-19017	-18895	-122.005	1.897342	0.2916785	2.18902	0.1332461
20	0	-17800.9	-17696.7	-104.237	2.963227	0.1393494	3.102576	0.0449141
21	1	-18928.9	-18810	-118.929	2.184244	0.1690286	2.353273	0.07182703
22	0	-17529	-17427.4	-101.517	3.738253	0.07593557	3.814189	0.01990871
23	1	-18498.3	-18384.2	-114.119	3.115172	0.267472	3.382644	0.07907187
24	0	-17528.5	-17427.5	-100.981	3.434467	0.03248872	3.466955	0.009370967
25	1	-18422.4	-18309.4	-112.965	2.83396	0.2373711	3.071331	0.07728609
26	0	-17440.6	-17340	-100.579	3.327341	0.02770557	3.355046	0.00825788
27	1	-18424.5	-18310.8	-113.665	3.410239	0.2412194	3.651459	0.0660611
28	0	-17432.9	-17331.1	-101.803	4.527881	0.02916991	4.557051	0.006401049
29	1	-18414.4	-18303.2	-111.215	3.373747	0.1660159	3.539762	0.04690028
30	0	-17433.7	-17328.9	-104.832	4.995853	0.1630125	5.158866	0.03159852
31	1	-18346.9	-18239.6	-107.27	3.088606	0.1037687	3.192375	0.03250516
32	0	-17424.6	-17323.5	-101.06	3.746654	0.1147897	3.861444	0.02972714
33	1	-18193.3	-18087.8	-105.454	3.821798	0.1439173	3.965715	0.03629038
34	0	-17429.9	-17328.2	-101.701	3.442909	0.1426794	3.585589	0.03979246
35	1	-18187.1	-18080.1	-107.023	2.799995	0.3355333	3.135529	0.1070101
36	0	-17425.4	-17323.4	-101.981	3.348002	0.2025984	3.5506	0.05706032
37	1	-17990.2	-17885	-105.182	3.000795	0.1666223	3.167417	0.05260511
38	0	-17430.6	-17326.4	-104.159	2.355462	0.08866641	2.444129	0.03627731
39	1	-17881.3	-17777.4	-103.854	3.355055	0.1189517	3.474007	0.03424048
40	0	-17436.2	-17335.1	-101.167	4.135424	0.06309774	4.198522	0.01502856
41	1	-17891.5	-17784.5	-107.004	3.482521	0.3952016	3.877722	0.1019159
42	0	-17425.4	-17324.9	-100.483	3.716024	0.05265945	3.768683	0.0139729
43	1	-17444.6	-17343.7	-100.827	3.57452	0.09777352	3.672294	0.02662465
44	0	-17428.1	-17326.1	-102.008	3.977503	0.1437974	4.1213	0.03489128
45	1	-17437.6	-17335.8	-101.78	3.54565	0.1872996	3.73295	0.05017469
46	0	-17425.4	-17324	-101.345	3.535652	0.1361121	3.671764	0.03706996
47	1	-17409.5	-17307.6	-101.923	3.569208	0.1784775	3.747685	0.0476234
48	0	-17412.9	-17311.9	-101.012	3.62914	0.1164142	3.745555	0.03108062
49	1	-17411	-17309.9	-101.101	3.301851	0.11904	3.420891	0.03479794
50	0	-17415	-17314.6	-100.44	3.554224	0.08434692	3.638571	0.02318133
51	1	-17406	-17305	-100.984	3.608294	0.1298635	3.738158	0.03473998
52	0	-17419.4	-17316.2	-103.188	3.166995	0.3218042	3.488799	0.09223923
53	1	-17407.8	-17306	-101.78	3.818449	0.1977078	4.016157	0.04922812
54	0	-17413	-17311	-102.027	3.132098	0.2021682	3.334267	0.0606335
55	1	-17420.1	-17315.8	-104.269	5.477567	0.04139397	5.518961	0.00750032
56	0	-17416.2	-17313.9	-102.297	3.595107	0.2321656	3.827273	0.06066084
57	1	-17416.6	-17316.5	-100.053	3.586675	0.0717332	3.658408	0.01960777
58	0	-17421.9	-17321.1	-100.748	3.064997	0.04812174	3.113119	0.01545773
59	1	-17412.5	-17309.6	-102.836	3.341268	0.2801788	3.621447	0.07736654
60	0	-17423	-17321.4	-101.537	4.785545	0.00596517	4.79151	0.001244946
61	1	-17420.5	-17317.5	-103.008	3.208051	0.3073941	3.515445	0.08744103
62	0	-17413.6	-17313.8	-99.8515	3.363401	0.01988098	3.383282	0.00587624
63	1	-17414.4	-17312.4	-101.977	3.528743	0.2038343	3.732577	0.05460952
64	0	-17415.4	-17312.6	-102.781	2.492909	0.02633136	2.51924	0.01045211
65	1	-17417.1	-17314.2	-102.882	3.639258	0.255698	3.894956	0.06564849
66	0	-17427.1	-17325.5	-101.564	3.114949	0.1407243	3.255674	0.04322432
67	1	-17415.3	-17314.4	-100.934	3.957016	0.08834364	4.045359	0.02183827
68	0	-17425.7	-17324.3	-101.396	3.07278	0.1124217	3.185202	0.03529499
69	1	-17413.7	-17313.2	-100.481	3.356326	0.05682208	3.413148	0.016648
70	0	-17419.5	-17319.5	-99.9718	3.634215	0.01209198	3.646307	0.003316226
71	1	-17414.2	-17312.8	-101.336	3.741408	0.1397296	3.881137	0.03600223
72	0	-17423.1	-17321.3	-101.773	3.618135	0.1751794	3.793315	0.04618109
