Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-66872.5	-66595.9	-276.608	0.03449679	0.03959473	0.07409152	0.534403
1	1	-67697	-67437.8	-259.164	-0.1180273	0.1585698	0.04054245	3.911204
2	0	-56196	-55945.4	-250.552	0.08543011	0.02000708	0.1054372	0.1897535
3	1	-51675.1	-51438.1	-237.008	-0.1723488	0.2044558	0.03210694	6.367963
4	0	-43193.2	-42982.5	-210.686	0.2281647	0.02875478	0.2569195	0.1119214
5	1	-38675.1	-38471.9	-203.259	-0.537534	0.57692	0.03938603	14.64784
6	0	-33329.3	-33155.4	-173.89	0.7474478	0.07244933	0.8198971	0.08836394
7	1	-29342.4	-29182.6	-159.848	-0.9344686	0.9683148	0.03384612	28.60933
8	0	-26424.7	-26276.9	-147.83	1.565421	0.06107551	1.626496	0.03755035
9	1	-23054.9	-22914.5	-140.438	-1.229424	1.259089	0.02966487	42.44379
10	0	-22016.8	-21881.2	-135.618	1.694383	0.05333706	1.74772	0.03051808
11	1	-20253.5	-20129.2	-124.378	-2.301015	2.322195	0.02118057	109.638
12	0	-19875	-19749.6	-125.401	1.976593	0.07648592	2.053079	0.03725425
13	1	-18687.7	-18571	-116.767	-1.965302	1.989164	0.02386152	83.36283
14	0	-19478.1	-19352.6	-125.561	1.828165	0.0650141	1.893179	0.03434123
15	1	-18334	-18220.4	-113.603	-2.92854	2.979839	0.05129868	58.08802
16	0	-19327.8	-19203	-124.747	1.843724	0.06104539	1.90477	0.0320487
17	1	-18258	-18144.2	-113.71	-3.126385	3.247968	0.1215829	26.71401
18	0	-18331.3	-18224.5	-106.855	3.904432	0.04422323	3.948655	0.01119957
19	1	-18078.7	-17966.3	-112.485	-2.897933	3.013849	0.1159156	26.00037
20	0	-17998.8	-17894.1	-104.697	3.475285	0.0125734	3.487858	0.003604907
21	1	-18062.7	-17948.2	-114.506	-2.546854	2.892133	0.3452789	8.376224
22	0	-17920.1	-17815.3	-104.824	3.693072	0.03619968	3.729272	0.009706902
23	1	-17859.5	-17754.3	-105.196	-3.548964	3.799943	0.2509788	15.14049
24	0	-17895.6	-17790.5	-105.09	3.006774	0.07672068	3.083494	0.02488108
25	1	-17738.2	-17628.5	-109.714	-2.378335	3.013714	0.6353792	4.743174
26	0	-17892.8	-17786.9	-105.902	4.281693	0.02771665	4.30941	0.006431659
27	1	-17711.9	-17607.7	-104.242	-3.337742	3.554675	0.2169334	16.38602
28	0	-17873.1	-17768.2	-104.953	3.173243	0.08281546	3.256059	0.02543426
29	1	-17384	-17281.9	-102.099	-3.763042	3.946524	0.1834822	21.50903
30	0	-17853.2	-17748.3	-104.922	3.209686	0.1067979	3.316484	0.03220214
31	1	-17366.8	-17265.6	-101.179	-3.637138	3.750844	0.1137058	32.98727
32	0	-17854.2	-17748.8	-105.446	3.132721	0.1610485	3.293769	0.04889489
33	1	-17256.2	-17155.9	-100.296	-3.877142	3.949375	0.07223342	54.67518
34	0	-17844.5	-17740.5	-104.029	3.073871	0.05063701	3.124508	0.01620639
35	1	-17259	-17157.6	-101.388	-4.844772	4.866434	0.0216619	224.6541
36	0	-17846.5	-17741.5	-105.008	2.81044	0.09736001	2.9078	0.03348237
37	1	-17268.6	-17163	-105.611	-5.876839	5.887011	0.01017187	578.754
38	0	-17850.7	-17745	-105.66	2.887187	0.1794535	3.066641	0.05851793
39	1	-17246.3	-17146.5	-99.7795	-3.488892	3.551093	0.06220127	57.09037
40	0	-17315.2	-17214.4	-100.863	3.708566	0.1239675	3.832534	0.03234609
41	1	-17254.9	-17153.9	-101.005	-3.735991	3.887477	0.1514865	25.6622
42	0	-17315.6	-17214.7	-100.87	3.808373	0.1162461	3.924619	0.02961972
43	1	-17253.3	-17152.7	-100.573	-3.056859	3.129125	0.0722661	43.30004
44	0	-17313.1	-17211.4	-101.657	2.820377	0.1063616	2.926739	0.03634133
45	1	-17259.2	-17158.4	-100.857	-4.162168	4.2789	0.1167323	36.65567
46	0	-17316.9	-17216.7	-100.15	3.327572	0.05700312	3.384575	0.01684203
47	1	-17256.5	-17153.7	-102.847	-2.758663	2.993719	0.2350554	12.73622
48	0	-17315.7	-17215.4	-100.257	4.206735	0.0310948	4.237829	0.007337436
49	1	-17251.2	-17148.6	-102.542	-2.582803	2.692774	0.1099718	24.48604
50	0	-17313.5	-17213.9	-99.6937	3.915911	0.02354308	3.939454	0.005976228
51	1	-17263.7	-17162.8	-100.945	-3.53159	3.699715	0.168125	22.00574
52	0	-17318.8	-17217.2	-101.642	4.78061	0.04511917	4.825729	0.009349709
53	1	-17253.1	-17152	-101.143	-3.80475	3.980293	0.175543	22.67417
54	0	-17318.7	-17218.7	-100.042	3.663706	0.06622122	3.729927	0.01775403
55	1	-17259.5	-17160	-99.5207	-3.381564	3.421278	0.03971351	86.14897
56	0	-17237	-17137.3	-99.6593	3.932726	0.06538867	3.998114	0.01635488
57	1	-17254.7	-17151.9	-102.831	-3.63491	3.96564	0.3307307	11.99054
58	0	-17238.2	-17137.9	-100.312	3.544765	0.134266	3.679031	0.03649493
59	1	-17250.9	-17151.2	-99.7323	-4.305581	4.351905	0.04632406	93.94482
60	0	-17238.1	-17136.2	-101.887	3.418063	0.2534149	3.671478	0.06902259
61	1	-17254.6	-17154.2	-100.409	-3.315397	3.43792	0.1225227	28.05944
62	0	-17240.8	-17140.5	-100.314	4.083274	0.08606028	4.169334	0.02064125
63	1	-17240.7	-17139.9	-100.804	-4.001677	4.160157	0.1584793	26.25047
64	0	-17232	-17132.9	-99.1236	3.68977	0.02141903	3.711189	0.005771473
65	1	-17235.1	-17134.7	-100.452	-3.399622	3.532471	0.1328492	26.59008
66	0	-17238.8	-17137	-101.775	4.412702	0.1540574	4.56676	0.03373452
67	1	-17197.6	-17096.9	-100.674	-4.482545	4.575218	0.09267313	49.36942
68	0	-17240.6	-17140.8	-99.8153	3.990745	0.04864173	4.039387	0.01204186
69	1	-17197.2	-17097.5	-99.6909	-4.124547	4.202429	0.07788277	53.9584
70	0	-17242.6	-17142.8	-99.8524	3.489884	0.06826056	3.558145	0.01918431
71	1	-17199.4	-17098.4	-101.035	-3.030089	3.20538	0.175291	18.28605
72	0	-17247.1	-17146.5	-100.533	2.858182	0.02339797	2.88158	0.008119838
73	1	-17201.6	-17100.9	-100.681	-4.180743	4.323307	0.1425646	30.32524
74	0	-17245.7	-17146.1	-99.5632	4.194697	0.02084683	4.215544	0.00494523
75	1	-17202.4	-17100.8	-101.66	-4.298279	4.475517	0.1772381	25.25144
76	0	-17237.2	-17136.9	-100.306	3.846917	0.1153101	3.962228	0.02910234
77	1	-17207	-17107.6	-99.4671	-3.220812	3.262896	0.04208452	77.53198
78	0	-17233.7	-17133.8	-99.9122	4.415635	0.03010674	4.445741	0.00677204
79	1	-17205.6	-17106.5	-99.0613	-4.158159	4.171479	0.01332043	313.1641
80	0	-17237.1	-17137.7	-99.4151	3.274169	0.02972596	3.303895	0.008997248
81	1	-17200.5	-17102	-98.492	-3.605217	3.61725	0.01203366	300.5943
82	0	-17241.5	-17138.9	-102.664	3.302626	0.3192425	3.621868	0.08814304
83	1	-17206.3	-17107.5	-98.8318	-4.18127	4.194947	0.01367703	306.7147
84	0	-17244.7	-17144.1	-100.551	3.781735	0.1458657	3.9276	0.03713862
85	1	-17194.2	-17095.7	-98.472	-3.572268	3.573686	0.00141826	2519.769
86	0	-17243.3	-17143.9	-99.3749	3.984233	0.04095416	4.025187	0.01017447
87	1	-17190.4	-17091.8	-98.5823	-3.902068	3.909774	0.007706087	507.3618
88	0	-17240.3	-17139	-101.222	2.867784	0.1008643	2.968648	0.0339765
89	1	-17198.9	-17099.3	-99.6735	-4.466429	4.474953	0.008524615	524.9449
90	0	-17241.7	-17142	-99.7465	3.710079	0.05593828	3.766017	0.01485343
91	1	-17203.5	-17102.4	-101.054	-4.488372	4.600977	0.1126049	40.85947
92	0	-17242.1	-17142.9	-99.2653	3.698147	0.01489062	3.713037	0.004010361
93	1	-17196.8	-17097.6	-99.1908	-3.666201	3.711958	0.04575794	81.12163
94	0	-17240.6	-17141	-99.5987	3.360539	0.0409193	3.401458	0.01202993
95	1	-17198.2	-17098.4	-99.7946	-3.78271	3.870994	0.0882838	43.84716
96	0	-17242.7	-17141.9	-100.753	4.235165	0.1040466	4.339211	0.02397822
97	1	-17206.1	-17103.8	-102.268	-3.275091	3.571815	0.2967246	12.03747
98	0	-17241.7	-17142	-99.6329	4.329729	0.004943983	4.334673	0.001140567
99	1	-17217.5	-17118	-99.5878	-3.242707	3.281728	0.03902077	84.10207
100	0	-17243.3	-17143.5	-99.7519	4.340661	0.0107055	4.351366	0.002460262
101	1	-17204.4	-17102.3	-102.179	-4.385774	4.591947	0.2061735	22.27225
102	0	-17236	-17136.6	-99.343	4.015439	0.02100769	4.036446	0.005204502
103	1	-17203.6	-17102.5	-101.168	-4.645983	4.7427	0.09671719	49.03679
104	0	-17243.3	-17143.7	-99.5555	4.117503	0.02047736	4.13798	0.004948638
105	1	-17208.7	-17109.9	-98.8135	-3.383678	3.384424	0.0007454899	4539.865
106	0	-17239.3	-17140	-99.2657	4.209585	0.002998975	4.212584	0.0007119086
107	1	-17196.4	-17097.9	-98.4562	-3.956292	3.964203	0.00791175	501.0527
108	0	-17241.4	-17142.6	-98.7097	3.763143	0.0004571463	3.7636	0.0001214652
109	1	-17197.6	-17098.7	-98.8038	-3.689982	3.733899	0.04391676	85.02218
110	0	-17235.6	-17137	-98.5518	3.664441	0.0006937298	3.665134	0.0001892781
111	1	-17206.4	-17106.9	-99.5212	-4.633294	4.645791	0.01249749	371.7379
112	0	-17232.8	-17133.5	-99.3528	3.185583	0.02539131	3.210975	0.007907665
113	1	-17201.5	-17102	-99.497	-3.172772	3.242141	0.0693688	46.73773
114	0	-17242.4	-17142.1	-100.277	4.296232	0.1024645	4.398696	0.02329428
115	1	-17200.2	-17100.6	-99.6805	-4.393392	4.453272	0.05988069	74.36909
116	0	-17242.9	-17143.4	-99.4153	3.412265	0.06696791	3.479233	0.01924789
117	1	-17199	-17097.1	-101.856	-4.130101	4.375368	0.2452669	17.83921
118	0	-17229.5	-17130.3	-99.1188	3.306786	0.0352766	3.342063	0.01055534
119	1	-17195.7	-17091.9	-103.815	-3.968019	4.372035	0.4040156	10.82145
120	0	-17238.3	-17137.9	-100.408	4.152388	0.124208	4.276596	0.02904366
121	1	-17208.6	-17107.6	-101.038	-4.317562	4.466441	0.1488782	30.00064
122	0	-17240.4	-17139.6	-100.781	3.144827	0.1577438	3.302571	0.04776395
123	1	-17194.6	-17095.8	-98.762	-4.015315	4.019566	0.004250969	945.5646
124	0	-17236.9	-17137.1	-99.8917	3.434476	0.1136281	3.548104	0.03202502
125	1	-17201.6	-17101.1	-100.501	-4.066041	4.217016	0.1509743	27.93202
126	0	-17230.9	-17131.9	-98.995	4.01745	0.02372854	4.041179	0.005871688
127	1	-17202.6	-17102.3	-100.29	-4.150888	4.274281	0.1233935	34.63944
128	0	-17241.6	-17141.5	-100.091	2.937444	0.02317301	2.960617	0.007827089
129	1	-17201	-17099.4	-101.6	-4.387375	4.588036	0.2006609	22.86463
130	0	-17248.3	-17146.4	-101.912	5.296618	0.006925753	5.303544	0.001305873
131	1	-17204	-17105.2	-98.769	-3.345299	3.367796	0.02249746	149.6967
132	0	-17235.3	-17136.7	-98.6185	3.413825	0.00541826	3.419243	0.001584638
133	1	-17205.8	-17107.4	-98.3286	-3.668579	3.692924	0.02434534	151.6892
134	0	-17234.2	-17135.1	-99.1062	3.492118	0.05752835	3.549646	0.01620678
135	1	-17202.1	-17104.1	-98.0418	-3.768327	3.781108	0.01278094	295.8395
136	0	-17233.8	-17134.8	-98.997	3.575962	0.04201251	3.617974	0.01161216
137	1	-17203.4	-17101.1	-102.255	-5.182065	5.292492	0.1104268	47.9276
138	0	-17239	-17139.3	-99.6416	3.590185	0.09731652	3.687502	0.02639091
139	1	-17200.3	-17102	-98.2462	-3.352228	3.358142	0.005913535	567.8738
140	0	-17243.1	-17144	-99.0875	3.683267	0.05675683	3.740024	0.01517553
141	1	-17198.2	-17097.3	-100.907	-3.24745	3.464667	0.2172174	15.95023
142	0	-17245.2	-17145.9	-99.2587	3.496522	0.06402329	3.560545	0.01798132
143	1	-17194	-17094.8	-99.1374	-4.184236	4.234155	0.04991858	84.82123
144	0	-17241.1	-17137.1	-103.912	2.796061	0.4102357	3.206297	0.1279469
145	1	-17197	-17098.3	-98.65	-3.829779	3.85914	0.02936076	131.4387
146	0	-17248	-17147.1	-100.88	4.752847	0.05825841	4.811105	0.01210915
147	1	-17201.6	-17102.7	-98.8241	-4.003336	4.044102	0.0407658	99.2033
148	0	-17256.9	-17156.7	-100.276	3.093491	0.09218296	3.185674	0.02893672
149	1	-17199.9	-17101.6	-98.318	-3.499648	3.500242	0.0005943838	5888.858
150	0	-17239.1	-17138.5	-100.62	3.312915	0.1521061	3.465021	0.0438976
151	1	-17204	-17104.6	-99.3962	-3.294209	3.373224	0.07901493	42.69098
152	0	-17239.8	-17140.3	-99.5173	4.130395	0.03854496	4.16894	0.009245745
153	1	-17194	-17095.1	-98.916	-3.339471	3.377651	0.03817988	88.46676
154	0	-17234.9	-17135	-99.9202	4.041254	0.07922628	4.12048	0.01922744
155	1	-17201.1	-17102	-99.1211	-3.697728	3.781056	0.08332736	45.37592
156	0	-17235.6	-17135.7	-99.948	3.352411	0.09255957	3.444971	0.02686803
157	1	-17194.8	-17095.4	-99.3868	-3.193573	3.263705	0.0701316	46.53686
158	0	-17237	-17137.8	-99.2539	3.159697	0.01751065	3.177207	0.005511334
159	1	-17216.5	-17115	-101.45	-4.282874	4.485652	0.2027778	22.12102
160	0	-17241.8	-17139.2	-102.605	5.359924	0.03758897	5.397513	0.006964127
161	1	-17200.7	-17101.7	-99.054	-3.978518	4.021947	0.04342943	92.60879
162	0	-17241.5	-17141.1	-100.428	2.902932	0.06291071	2.965842	0.02121175
163	1	-17195.6	-17096.6	-98.9495	-4.106971	4.152465	0.04549391	91.27518
164	0	-17235.1	-17135.7	-99.3805	3.654081	0.05690874	3.71099	0.01533519
165	1	-17193.6	-17093.5	-100.134	-3.411168	3.573466	0.1622979	22.01794
166	0	-17241.9	-17142	-99.8971	3.628018	0.1074915	3.73551	0.02877559
167	1	-17205.8	-17102.8	-103.012	-2.373862	2.462005	0.08814305	27.93193
168	0	-17242.9	-17144.1	-98.7959	3.891405	0.006159227	3.897565	0.001580276
169	1	-17201.5	-17099.9	-101.622	-3.797509	4.079879	0.2823702	14.44869
170	0	-17248.2	-17144.5	-103.634	4.413735	0.3170835	4.730819	0.06702508
171	1	-17206.5	-17106.1	-100.319	-4.246437	4.377455	0.1310177	33.41117
172	0	-17232.2	-17133	-99.1663	3.527457	0.047945	3.575402	0.01340968
173	1	-17192.5	-17092	-100.583	-4.216905	4.360727	0.1438225	30.32021
174	0	-17237.7	-17137.1	-100.625	3.925418	0.1592413	4.084659	0.03898522
175	1	-17196.7	-17095.2	-101.508	-3.221213	3.477387	0.2561747	13.57428
176	0	-17245.6	-17143.7	-101.96	3.565652	0.2736648	3.839317	0.07127956
177	1	-17198.4	-17097.7	-100.721	-3.238525	3.442726	0.2042017	16.85944
178	0	-17244.3	-17144.5	-99.8371	2.978489	0.01098028	2.989469	0.003672985
179	1	-17197.5	-17096.9	-100.623	-4.540315	4.638067	0.09775219	47.4472
180	0	-17236.8	-17137.3	-99.4593	3.300185	0.03229586	3.332481	0.009691235
181	1	-17201.1	-17100.9	-100.193	-2.81378	2.816175	0.002395697	1175.514
182	0	-17233.4	-17134.3	-99.1073	3.956614	0.01871333	3.975327	0.004707368
183	1	-17197.7	-17099.3	-98.4882	-3.463044	3.471018	0.007974585	435.2601
184	0	-17234.2	-17134.7	-99.55	3.736414	0.07217733	3.808592	0.01895119
185	1	-17195.6	-17096.2	-99.4396	-4.588135	4.590807	0.002671803	1718.243
186	0	-17239	-17139.6	-99.4057	3.153162	0.01350345	3.166665	0.004264248
187	1	-17195	-17096.5	-98.4976	-3.814973	3.826554	0.01158119	330.4111
188	0	-17241.5	-17141.6	-99.8396	4.006802	0.08252972	4.089332	0.02018171
189	1	-17199.4	-17100.2	-99.1737	-4.523939	4.53799	0.01405119	322.9612
190	0	-17193.3	-17094.4	-98.9073	4.056678	0.02962675	4.086305	0.007250254
191	1	-17200.6	-17102	-98.5386	-3.653215	3.674194	0.02097945	175.133
192	0	-17197.9	-17096.9	-100.939	4.002609	0.1910167	4.193626	0.04554929
193	1	-17200.2	-17099.4	-100.73	-4.896426	4.958073	0.06164722	80.42655
194	0	-17192.6	-17090.5	-102.041	3.355511	0.311338	3.666849	0.08490616
195	1	-17194.1	-17095.4	-98.7251	-3.301041	3.314665	0.01362333	243.308
196	0	-17191.5	-17090.6	-100.922	3.330357	0.2256297	3.555987	0.06345064
197	1	-17187.3	-17088.1	-99.1867	-4.393052	4.4132	0.02014772	219.0422
198	0	-17194.3	-17095.6	-98.7298	3.889049	0.04598719	3.935036	0.0116866
199	1	-17197.2	-17095.6	-101.593	-4.494412	4.654611	0.1601991	29.05516
200	0	-17191.6	-17091.6	-100.077	4.289754	0.09503706	4.384791	0.02167425
201	1	-17192.9	-17093.1	-99.7718	-4.062862	4.169192	0.1063301	39.20992
202	0	-17194.6	-17095.4	-99.268	3.05061	0.001038654	3.051648	0.0003403584
203	1	-17192	-17093.5	-98.4821	-3.924664	3.943925	0.01926074	204.765
204	0	-17200.2	-17100.4	-99.8044	3.189755	0.07846044	3.268216	0.02400712
205	1	-17204.4	-17101.8	-102.588	-3.054149	3.402609	0.3484595	9.764717
206	0	-17194.3	-17092.4	-101.927	2.508091	0.01810792	2.526199	0.007168047
207	1	-17197.1	-17097.9	-99.2349	-3.773989	3.862636	0.08864705	43.5732
208	0	-17194.9	-17096.3	-98.6087	3.966374	0.03463677	4.00101	0.008657005
209	1	-17199.7	-17098.6	-101.134	-2.784896	2.892055	0.1071584	26.9886
210	0	-17197.6	-17098.7	-98.8206	3.258451	0.02925727	3.287708	0.008898986
211	1	-17198.1	-17099.4	-98.7228	-4.077748	4.094207	0.01645921	248.7487
212	0	-17192.7	-17094.1	-98.5954	4.065531	0.02900903	4.09454	0.007084809
213	1	-17196.6	-17097.6	-99.0118	-3.374387	3.430959	0.05657187	60.64778
214	0	-17186.5	-17087.8	-98.6765	4.339994	0.008849379	4.348843	0.002034881
215	1	-17204.3	-17102	-102.295	-3.222049	3.554136	0.3320867	10.70243
216	0	-17190.5	-17090.2	-100.258	2.754326	0.008282228	2.762608	0.002997974
217	1	-17202.7	-17104.4	-98.233	-3.916744	3.920995	0.004251307	922.3034
218	0	-17188.9	-17090.1	-98.7884	3.607055	0.07269129	3.679746	0.01975443
219	1	-17192.6	-17094.1	-98.4936	-3.944891	3.974528	0.02963707	134.1067
220	0	-17204.2	-17104.5	-99.6893	3.107084	0.1019409	3.209025	0.03176693
221	1	-17199.9	-17099.2	-100.645	-3.455119	3.664597	0.2094777	17.49397
222	0	-17196.3	-17096.1	-100.154	4.421218	0.1280522	4.54927	0.02814786
223	1	-17199.1	-17098.9	-100.22	-3.279157	3.414347	0.13519	25.2559
224	0	-17195.1	-17094.2	-100.821	2.824312	0.1077549	2.932066	0.03675051
225	1	-17206.7	-17105.9	-100.78	-4.267455	4.407372	0.1399175	31.4998
226	0	-17202.9	-17103.4	-99.5272	3.954929	0.1135105	4.068439	0.02790025
227	1	-17198.9	-17100.1	-98.807	-3.878554	3.924385	0.04583139	85.62658
228	0	-17200.8	-17100.4	-100.437	4.314982	0.1203684	4.43535	0.02713842
229	1	-17197.7	-17098.2	-99.5202	-4.126489	4.185223	0.05873369	71.25762
230	0	-17213.7	-17115.1	-98.6015	3.6072	0.008752322	3.615952	0.002420475
231	1	-17201.3	-17101.8	-99.5501	-3.544529	3.63886	0.09433127	38.57533
232	0	-17201.3	-17102.3	-99.0205	3.12598	0.0007481454	3.126728	0.0002392742
233	1	-17198.3	-17098.9	-99.4312	-3.065389	3.076786	0.01139658	269.9744
234	0	-17194.5	-17094.9	-99.6619	3.503492	0.1153775	3.61887	0.03188218
235	1	-17197.4	-17098.2	-99.2139	-3.923873	3.969642	0.04576883	86.73243
236	0	-17196.6	-17096.2	-100.393	3.680456	0.1713967	3.851853	0.04449721
237	1	-17198.7	-17099.9	-98.7685	-4.043335	4.04844	0.005104756	793.0723
238	0	-17203.3	-17103.4	-99.9219	3.321262	0.1291026	3.450364	0.03741708
239	1	-17214.4	-17112.1	-102.242	-4.516562	4.694964	0.1784013	26.31686
240	0	-17195.4	-17095.7	-99.6084	4.041018	0.09291078	4.133929	0.02247518
241	1	-17201.9	-17095.7	-106.206	-4.55423	5.003624	0.4493945	11.13415
242	0	-17196.4	-17097.7	-98.7567	3.592874	0.0469137	3.639788	0.01288913
243	1	-17196.3	-17095	-101.323	-2.820828	2.945223	0.1243944	23.67649
244	0	-17192	-17093.3	-98.6999	3.735105	0.04291776	3.778023	0.01135985
245	1	-17206.5	-17107.1	-99.3096	-3.987954	4.026117	0.03816301	105.4979
246	0	-17196.7	-17097.4	-99.3253	4.450531	0.01031737	4.460849	0.002312872
247	1	-17204.8	-17104.6	-100.16	-4.208707	4.295162	0.086455	49.6809
