Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-64595.2	-64366.5	-228.717	-0.2234191	0.2288188	0.005399766	42.37569
1	1	-63874	-63639.3	-234.652	0.1668174	0.001411092	0.1682285	0.008387951
2	0	-46096.9	-45896.5	-200.39	-0.3973258	0.413802	0.01647621	25.11512
3	1	-42998.5	-42791.9	-206.521	0.2912767	0.002953146	0.2942299	0.01003687
4	0	-35408.4	-35237.3	-171.05	-0.6620392	0.6815991	0.0195599	34.84676
5	1	-32181.7	-32025.8	-155.957	0.8532414	0.0050546	0.858296	0.005889111
6	0	-27589.7	-27456.2	-133.451	-1.750824	1.76685	0.01602626	110.2472
7	1	-25295.6	-25169	-126.603	1.908007	0.004384619	1.912392	0.002292741
8	0	-21370	-21247.3	-122.729	-2.257009	2.281845	0.02483512	91.87974
9	1	-20537.5	-20423.3	-114.199	2.491939	0.002447237	2.494387	0.0009810977
10	0	-18878.4	-18769.7	-108.718	-3.393885	3.414943	0.02105778	162.1702
11	1	-18908.3	-18798.3	-110.009	3.728497	0.001634737	3.730131	0.0004382518
12	0	-18227	-18121.4	-105.603	-3.795106	3.813791	0.01868487	204.1112
13	1	-18210.1	-18103.2	-106.837	3.110656	0.004748885	3.115405	0.001524323
14	0	-17996.5	-17892.1	-104.423	-2.87095	2.881956	0.01100651	261.841
15	1	-18080.3	-17973.4	-106.893	3.647848	0.02480628	3.672655	0.006754318
16	0	-17764.3	-17661.6	-102.733	-3.323729	3.337431	0.01370139	243.5835
17	1	-17770.1	-17666	-104.066	3.327678	0.02021438	3.347892	0.006037941
18	0	-17758.3	-17655.8	-102.509	-3.717843	3.730193	0.0123504	302.0301
19	1	-17734.4	-17629.6	-104.826	3.006431	0.1098113	3.116242	0.03523838
20	0	-17733.7	-17631	-102.745	-4.128514	4.141726	0.01321194	313.4835
21	1	-17732.4	-17628	-104.345	3.091442	0.09574464	3.187186	0.03004049
22	0	-17684.8	-17580.9	-103.871	-4.200895	4.323492	0.1225964	35.26605
23	1	-17710.7	-17606.6	-104.06	3.182087	0.09100734	3.273094	0.02780468
24	0	-17517.5	-17413.5	-103.923	-2.627288	2.731033	0.1037448	26.32452
25	1	-17701.9	-17596.5	-105.321	3.408137	0.2266322	3.634769	0.06235119
26	0	-17480.5	-17377.6	-102.959	-4.109937	4.215246	0.1053096	40.02717
27	1	-17704	-17599	-104.986	2.662039	0.1408276	2.802867	0.05024413
28	0	-17473.1	-17369.2	-103.866	-4.254023	4.416779	0.1627558	27.13745
29	1	-17698.4	-17593.9	-104.487	4.160796	0.100024	4.26082	0.0234753
30	0	-17470	-17367	-102.947	-3.613406	3.793298	0.1798919	21.08654
31	1	-17474.6	-17373	-101.587	3.161168	0.05070795	3.211876	0.01578764
32	0	-17471	-17367.3	-103.744	-3.293792	3.538369	0.2445771	14.4673
33	1	-17447.8	-17346.8	-101.01	3.478404	0.02246411	3.500869	0.006416725
34	0	-17472.4	-17368.4	-103.994	-2.950731	3.201145	0.2504142	12.7834
35	1	-17450.1	-17348.9	-101.207	3.602148	0.06494439	3.667092	0.01771005
36	0	-17468.4	-17366.8	-101.552	-3.340243	3.413637	0.07339398	46.51113
37	1	-16916.5	-16816.7	-99.7702	2.912624	0.02844128	2.941065	0.009670403
38	0	-17466.9	-17364.7	-102.213	-3.8504	3.96102	0.1106195	35.80761
39	1	-16905.5	-16806.8	-98.6251	3.562778	0.02834758	3.591125	0.007893787
40	0	-17126.5	-17024.4	-102.094	-4.98802	5.023459	0.03543971	141.7466
41	1	-16901.7	-16803.2	-98.448	3.370375	0.02219448	3.39257	0.006542084
42	0	-17120.3	-17020.2	-100.1	-3.257271	3.296057	0.03878611	84.98035
43	1	-16906.6	-16806.1	-100.466	3.074793	0.1631879	3.237981	0.05039803
44	0	-17138.6	-17038.1	-100.565	-3.707345	3.796812	0.08946671	42.43827
45	1	-16903.7	-16803.8	-99.9715	3.848274	0.164046	4.012319	0.04088557
46	0	-17113.3	-17012.6	-100.717	-3.683064	3.787933	0.1048696	36.12041
47	1	-16916.5	-16817	-99.5388	3.995187	0.1036286	4.098815	0.02528257
48	0	-17120.6	-17019.9	-100.705	-4.551348	4.560047	0.008699243	524.1889
49	1	-16904.6	-16806.3	-98.3285	3.614986	0.01025565	3.625241	0.002828956
50	0	-17117.3	-17017.7	-99.5795	-3.943612	3.947555	0.003942764	1001.215
51	1	-16915.6	-16816.4	-99.2516	3.830614	0.0944084	3.925023	0.02405296
52	0	-16835	-16736.1	-98.881	-4.307486	4.312733	0.005246694	821.9906
53	1	-16915.3	-16811.5	-103.822	2.435708	0.2835774	2.719285	0.1042838
54	0	-16826.7	-16725.4	-101.262	-4.976558	5.043049	0.0664915	75.84502
55	1	-16914.5	-16813.9	-100.541	3.99564	0.188963	4.184603	0.04515674
56	0	-16824.3	-16724.8	-99.4281	-3.775133	3.862274	0.08714173	44.32175
57	1	-16917	-16818.4	-98.6038	3.851471	0.02998742	3.881458	0.007725814
58	0	-16834.7	-16732.3	-102.417	-4.499438	4.722235	0.2227969	21.19525
59	1	-16913	-16814.1	-98.8674	3.962686	0.05365242	4.016339	0.01335854
60	0	-16823.6	-16723.9	-99.6306	-3.413665	3.515334	0.1016688	34.57632
61	1	-16918.6	-16817.9	-100.724	3.280303	0.2232582	3.503561	0.06372321
62	0	-16827.6	-16728.2	-99.3069	-4.656075	4.660751	0.004676236	996.6885
63	1	-16916.5	-16815.3	-101.207	2.643717	0.07567973	2.719397	0.0278296
64	0	-16824.1	-16726.1	-98.021	-3.723592	3.730734	0.007142857	522.3028
65	1	-16912.2	-16807.4	-104.877	2.432594	0.4582737	2.890867	0.1585247
66	0	-16831.7	-16733.1	-98.5298	-3.845684	3.868891	0.02320726	166.7104
