Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-65901.1	-65639.1	-262.008	0.00930823	0.1408914	0.1501997	0.9380276
1	1	-69315.8	-69035.2	-280.639	0.003008826	0.0001502183	0.003159045	0.04755182
2	0	-49707.6	-49481.4	-226.129	0.02621239	0.2291604	0.2553728	0.8973564
3	1	-62995	-62715.2	-279.808	0.003393626	0.0001926666	0.003586292	0.05372305
4	0	-39296	-39105.6	-190.415	0.264794	0.1909723	0.4557663	0.4190137
5	1	-55273.7	-54996.3	-277.444	0.009114197	0.0001821137	0.009296311	0.01958989
6	0	-32116.9	-31956	-160.888	0.3982033	0.6456638	1.043867	0.6185306
7	1	-45185	-44907.6	-277.405	0.006531894	0.0005114097	0.007043304	0.07260934
8	0	-27347.6	-27208.2	-139.403	1.333417	0.5835404	1.916957	0.3044097
9	1	-37690.2	-37446.1	-244.057	0.08047264	0.001155804	0.08162845	0.01415933
10	0	-22223.6	-22101	-122.639	2.661965	0.3731288	3.035094	0.1229382
11	1	-29324.4	-29161.7	-162.741	0.691777	0.001660101	0.6934371	0.002394018
12	0	-19052	-18938.8	-113.222	2.373263	0.352984	2.726247	0.1294762
13	1	-23654.5	-23522.1	-132.389	1.440439	0.01152176	1.451961	0.007935311
14	0	-17941.6	-17832.9	-108.734	3.319971	0.2526727	3.572644	0.07072428
15	1	-19420.4	-19303.2	-117.174	2.400281	0.006543008	2.406824	0.002718523
16	0	-17753.3	-17645.3	-108.034	4.056086	0.1818044	4.23789	0.04289974
17	1	-18424.5	-18317.5	-107.071	3.226728	0.02724698	3.253975	0.008373445
18	0	-17565.7	-17460.9	-104.822	4.391611	0.04983086	4.441442	0.01121952
19	1	-17618.8	-17514.4	-104.351	3.362078	0.01225342	3.374332	0.003631361
20	0	-17557.4	-17453.7	-103.661	2.945784	0.08435803	3.030142	0.02783963
21	1	-17479.8	-17376.6	-103.112	3.662543	0.02185905	3.684402	0.005932861
22	0	-17557.6	-17453.5	-104.065	3.86415	0.1200528	3.984202	0.03013221
23	1	-17415.8	-17313.5	-102.304	4.140294	0.0154945	4.155789	0.003728414
24	0	-17510.1	-17406.9	-103.29	3.099758	0.09268132	3.192439	0.0290315
25	1	-17406.7	-17304.3	-102.43	3.996468	0.05846105	4.05493	0.01441728
26	0	-17333.2	-17230.7	-102.501	3.038897	0.02963774	3.068535	0.009658597
27	1	-17401.2	-17297.1	-104.095	2.721348	0.1280619	2.84941	0.04494332
28	0	-16940.7	-16839.5	-101.157	3.69067	0.01748405	3.708154	0.004715028
29	1	-17398.4	-17294.8	-103.581	4.189602	0.1160097	4.305612	0.02694383
30	0	-16939.3	-16837.3	-101.99	3.895193	0.05605927	3.951252	0.01418772
31	1	-17394.5	-17290.6	-103.916	2.821868	0.2047797	3.026648	0.0676589
32	0	-16860.2	-16758.9	-101.365	3.740558	0.01581741	3.756375	0.004210817
