Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66537.9	-66274.7	-263.226	0.06511115	0.1504291	0.2155402	0.6979165
10	-49040.2	-48819.7	-220.499	-0.1197135	0.3254157	0.2057022	1.581975
20	-36775.8	-36588.2	-187.594	0.270919	0.368255	0.639174	0.576142
30	-28369.9	-28207.5	-162.48	0.24665	0.7906501	1.0373	0.7622192
40	-23096	-22958.1	-137.896	1.206336	0.6222689	1.828605	0.3402971
50	-20133.9	-20008.3	-125.551	2.071273	0.3949553	2.466228	0.1601455
60	-18382.7	-18260.3	-122.366	2.939708	0.3221476	3.261856	0.09876204
70	-17626.7	-17507.5	-119.174	2.529917	0.2784264	2.808344	0.09914258
80	-17377.9	-17259.6	-118.367	2.43129	0.3246963	2.755986	0.1178149
90	-17363	-17248.3	-114.694	2.45745	0.22881	2.68626	0.08517792
100	-17235.7	-17122.4	-113.38	2.591956	0.1564887	2.748445	0.05693717
110	-17171.7	-17058.6	-113.128	3.43221	0.08555843	3.517769	0.02432179
120	-16756	-16654	-102.01	3.81442	0.09556618	3.909986	0.02444157
130	-16756.6	-16653.3	-103.336	4.426708	0.08733502	4.514043	0.0193474
140	-16755.9	-16653.5	-102.33	3.105065	0.1053885	3.210454	0.03282668
150	-16757.9	-16654.6	-103.353	2.571518	0.03810635	2.609624	0.01460224
160	-16745.4	-16643.7	-101.719	2.889644	0.02262154	2.912265	0.007767678
170	-16741	-16639.8	-101.248	4.027102	0.01414881	4.041251	0.003501098
180	-16747	-16645.8	-101.21	3.046346	0.01830009	3.064646	0.005971355
190	-16735.7	-16634.7	-100.95	3.563372	0.02469759	3.58807	0.006883251
200	-16360.7	-16262	-98.6652	3.407622	0.03237951	3.440001	0.009412644
210	-16353	-16253.8	-99.2033	3.127301	0.05220642	3.179507	0.01641966
220	-16358.1	-16258.8	-99.3235	3.86432	0.09611998	3.96044	0.02427002
230	-16350	-16251.4	-98.5075	3.422662	0.03439285	3.457054	0.009948601
240	-16352.6	-16251.3	-101.251	2.604955	0.05836472	2.663319	0.02191428
250	-16363.2	-16262.1	-101.049	2.800113	0.1520899	2.952203	0.05151742
260	-16359.3	-16259.2	-100.039	3.490309	0.1817108	3.67202	0.04948525
270	-16358	-16259.7	-98.3949	3.641516	0.03636724	3.677883	0.009888091
280	-16356.1	-16257.1	-98.9915	3.572505	0.1176453	3.69015	0.03188091
290	-16357.6	-16254.7	-102.85	3.50687	0.4456699	3.95254	0.1127553
300	-16351.2	-16247.9	-103.296	4.513644	0.3532964	4.86694	0.07259107
310	-16350.4	-16251.3	-99.1278	3.31789	0.1013402	3.41923	0.02963831
320	-16349.6	-16250.3	-99.2721	4.054258	0.1222188	4.176476	0.02926361
330	-16364.2	-16263.3	-100.908	2.836843	0.157252	2.994095	0.05252071
340	-16353.1	-16253.8	-99.3457	4.150509	0.1264091	4.276918	0.02955612
350	-16365	-16262.1	-102.867	4.169812	0.3898576	4.55967	0.08550128
360	-16357	-16258.2	-98.7907	4.228478	0.06971367	4.298191	0.0162193
370	-16352.8	-16254.8	-97.9914	3.807603	0.02604918	3.833652	0.006794872
380	-16349.8	-16251.3	-98.4887	4.13151	0.03801162	4.169522	0.009116542
390	-16359.6	-16257.3	-102.233	2.952739	0.3240508	3.27679	0.09889277
400	-16353.7	-16250.8	-102.866	5.555667	0.05157099	5.607238	0.009197218
410	-16365.3	-16265.2	-100.118	4.749177	0.05353537	4.802712	0.0111469
420	-16362	-16263.1	-98.851	4.102457	0.05193777	4.154395	0.01250188
430	-16367.2	-16268.9	-98.3021	3.881204	0.02346149	3.904666	0.006008578
440	-16358.6	-16258.2	-100.388	2.967963	0.1224099	3.090372	0.03961007
450	-16367	-16263.9	-103.13	2.336847	0.07414643	2.410993	0.03075347
460	-16354.7	-16255.9	-98.792	3.372027	0.06818457	3.440211	0.01981988
470	-16354.1	-16255.9	-98.1635	3.895749	0.02442371	3.920173	0.006230265
480	-16357.6	-16258.1	-99.4964	4.705138	0.04725181	4.75239	0.009942746
490	-16358.8	-16260.3	-98.5506	3.163411	0.00553852	3.16895	0.001747746
500	-16293	-16193.6	-99.3843	2.777319	0.007049799	2.784369	0.00253192
510	-16282.9	-16185.7	-97.2034	4.006407	0.02168203	4.028089	0.005382709
520	-16290.3	-16193.1	-97.2246	3.893698	0.02210865	3.915807	0.005646001
530	-16278.3	-16180.8	-97.5401	3.278138	0.000851579	3.278989	0.0002597078
540	-16283	-16185.3	-97.6322	3.280848	0.002073422	3.282922	0.0006315783
550	-16293.5	-16196.2	-97.3154	3.802959	0.02100454	3.823963	0.005492872
560	-16286.7	-16188.3	-98.3762	4.090002	0.1011535	4.191155	0.02413499
570	-16296.7	-16198.4	-98.2638	4.01332	0.1076252	4.120945	0.02611662
580	-16281.2	-16183.8	-97.4727	3.496063	0.02488462	3.520947	0.007067591
590	-16293.3	-16196.2	-97.132	3.948686	0.01089382	3.95958	0.002751256
