Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-67854.2	-67589.6	-264.644	-0.03578124	0.09851913	0.06273789	1.570329
10	-53941.1	-53696	-245.158	-0.04289109	0.1105641	0.06767304	1.633799
20	-42937.5	-42726.3	-211.165	-0.04797433	0.2682094	0.2202351	1.217832
30	-32303.1	-32133.7	-169.402	0.4513128	0.7584184	1.209731	0.6269313
40	-26865.1	-26703.6	-161.529	0.24836	0.7309429	0.9793029	0.746391
50	-22352	-22219.2	-132.851	1.042082	0.3692292	1.411311	0.2616214
60	-19671.6	-19559	-112.596	2.415945	0.3273636	2.743308	0.1193317
70	-18976.4	-18869.7	-106.765	3.207389	0.1359449	3.343334	0.04066148
80	-18659.8	-18550.1	-109.69	2.620721	0.4719541	3.092675	0.1526038
90	-18582.1	-18475.6	-106.477	3.653836	0.2502005	3.904036	0.06408764
100	-18532.8	-18428.3	-104.491	3.159983	0.1595707	3.319554	0.04806994
110	-18519.9	-18414.1	-105.744	2.512468	0.1777577	2.690225	0.06607539
120	-18510.8	-18404.8	-106.013	2.463394	0.1844512	2.647845	0.06966087
130	-18000.4	-17897.5	-102.904	3.279759	0.2037483	3.483508	0.05848942
140	-17669.8	-17566.7	-103.153	4.003874	0.178815	4.182689	0.0427512
150	-17534.4	-17430.3	-104.167	2.892621	0.30524	3.197861	0.09545129
160	-17515.6	-17413.8	-101.757	3.964287	0.1280681	4.092355	0.03129446
170	-17515.7	-17414.2	-101.508	3.414122	0.137663	3.551785	0.03875883
180	-17510	-17408.2	-101.829	3.475726	0.1855233	3.661249	0.05067213
190	-17517.2	-17413.6	-103.625	3.021188	0.3394988	3.360687	0.1010206
200	-17511.4	-17409.3	-102.136	2.997204	0.1841807	3.181384	0.05789326
210	-17517.1	-17416	-101.042	4.329721	0.06334552	4.393067	0.01441943
220	-17523.2	-17422.1	-101.095	3.637625	0.1275515	3.765177	0.03387662
230	-17520.9	-17417.9	-102.955	3.179103	0.2780252	3.457128	0.08042085
240	-17508.1	-17408.1	-99.9272	3.702848	0.03037875	3.733227	0.008137397
250	-17517.1	-17415.7	-101.414	4.575061	0.05156938	4.62663	0.01114621
260	-17521.5	-17421.7	-99.7833	3.476816	0.01741332	3.494229	0.00498345
270	-17514.1	-17414.1	-99.9574	3.940475	0.006869169	3.947344	0.0017402
280	-17507.9	-17407	-100.903	2.866455	0.002057233	2.868512	0.0007171778
290	-17518.4	-17410.9	-107.476	6.211886	0.004179568	6.216065	0.0006723816
300	-17512.6	-17412.9	-99.6257	3.788461	0.008498334	3.796959	0.002238195
310	-17514.3	-17414.4	-99.8535	3.519767	0.03562219	3.55539	0.01001921
320	-17485.8	-17386.5	-99.2965	3.907089	0.007863822	3.914953	0.002008663
330	-17485.2	-17385.6	-99.5883	4.028992	0.02034257	4.049334	0.005023683
340	-17484.2	-17384.7	-99.5568	3.320566	0.03178723	3.352353	0.009482066
350	-17494.6	-17395.3	-99.3023	4.2046	0.01992659	4.224527	0.004716882
360	-17488.3	-17389.4	-98.8954	3.625469	0.01199174	3.637461	0.003296734
370	-17483	-17384.3	-98.7901	3.750096	0.002623861	3.75272	0.0006991892
380	-17487.6	-17388.7	-98.8917	3.77582	0.001476441	3.777296	0.0003908724
390	-17488.7	-17389	-99.6743	4.30244	0.002138903	4.304579	0.0004968902
400	-17486.4	-17387.1	-99.3099	3.324766	0.001926448	3.326692	0.0005790883
410	-17492	-17392.9	-99.0427	3.629363	0.0005400288	3.629903	0.0001487722
420	-17488.4	-17389.3	-99.1232	3.832128	0.00332957	3.835458	0.0008681024
430	-17486.4	-17386.2	-100.26	2.934885	0.01459003	2.949475	0.004946654
440	-17483.9	-17382.6	-101.344	3.563896	0.1885273	3.752423	0.05024147
450	-17482.5	-17382.7	-99.8017	3.399963	0.0541132	3.454076	0.01566648
460	-17504.4	-17401.6	-102.774	2.882305	0.2414057	3.12371	0.07728173
470	-17488.7	-17388.5	-100.201	4.350435	0.02280715	4.373242	0.005215158
480	-17486.6	-17387.7	-98.9035	3.696657	0.001194494	3.697851	0.0003230239
490	-17492.6	-17392.9	-99.7563	3.280392	0.02925649	3.309648	0.008839757
500	-17495.7	-17394.7	-100.969	2.959241	0.07304859	3.03229	0.02409024
510	-17497.5	-17396.1	-101.339	2.885439	0.08868301	2.974122	0.02981822
520	-17494.3	-17389.3	-105.008	2.286184	0.2297753	2.51596	0.09132711
530	-17500.7	-17400.4	-100.323	3.77205	0.08804434	3.860094	0.02280886
540	-17491.2	-17391.4	-99.7898	4.107842	0.04795401	4.155796	0.01153907
550	-17487.2	-17385.6	-101.593	5.069244	0.009402658	5.078647	0.00185141
560	-17490	-17390.9	-99.1053	3.807376	0.02641279	3.833788	0.006889475
