Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-67578.2	-67306.8	-271.404	0.01851153	0.055748	0.07425953	0.7507185
10	-55102.4	-54850.3	-252.125	-0.04283235	0.1439031	0.1010707	1.423786
20	-44110.5	-43900.7	-209.721	-0.266721	0.3569832	0.09026221	3.954957
30	-31055.2	-30887.9	-167.314	-0.7420212	0.7766088	0.03458755	22.45342
40	-26565.4	-26414.3	-151.152	-0.9831759	1.086187	0.1030115	10.54433
50	-21849.8	-21715.9	-133.922	-1.849998	2.031552	0.181554	11.18979
60	-20002.8	-19875.2	-127.619	-2.125083	2.519112	0.3940287	6.39322
70	-18775.3	-18664.8	-110.485	-2.420435	2.70512	0.2846842	9.502177
80	-18622	-18512.4	-109.619	-2.287988	2.480518	0.1925304	12.88377
90	-18040.6	-17936.2	-104.46	-3.315314	3.53549	0.2201754	16.0576
100	-18027.5	-17924.4	-103.088	-2.948498	3.043606	0.09510876	32.00132
110	-17880.8	-17776.5	-104.365	-4.181822	4.328757	0.1469348	29.46039
120	-17872.9	-17770.2	-102.676	-4.038818	4.09652	0.05770233	70.99402
130	-17880	-17777.4	-102.621	-3.616187	3.718271	0.1020846	36.42342
140	-17785.8	-17682.3	-103.512	-2.716722	2.84382	0.127098	22.37501
150	-17551.1	-17450.1	-101.07	-4.090718	4.181329	0.09061135	46.14576
160	-17545.3	-17445.2	-100.079	-3.830461	3.889782	0.05932112	65.57163
170	-17544.6	-17444.7	-99.9596	-3.280279	3.321317	0.04103783	80.93304
180	-17535.2	-17435	-100.188	-3.207251	3.269322	0.06207099	52.6707
190	-17537.1	-17436.7	-100.419	-3.728095	3.832767	0.1046723	36.61682
200	-17551.2	-17450	-101.194	-2.981182	3.10475	0.1235683	25.12578
210	-17534.1	-17434.4	-99.7435	-3.749263	3.790751	0.04148837	91.369
220	-17534.3	-17433.5	-100.823	-3.081151	3.181622	0.1004713	31.66696
230	-17539.7	-17438	-101.661	-3.646282	3.850237	0.2039551	18.87787
240	-17538.7	-17437.8	-100.89	-4.119675	4.202778	0.08310346	50.57284
250	-17539.8	-17436.6	-103.267	-3.913392	4.195953	0.2825606	14.84974
260	-17535.1	-17435.1	-99.9726	-3.420718	3.475383	0.05466534	63.57563
270	-17537.8	-17435.9	-101.947	-3.494066	3.722718	0.2286518	16.28117
280	-17540.1	-17440.3	-99.8454	-4.198721	4.213352	0.0146305	287.9842
290	-17535.8	-17434.9	-100.921	-3.370038	3.500799	0.130761	26.7725
300	-17536.4	-17435	-101.37	-2.783969	2.823675	0.0397054	71.11563
310	-17531.5	-17431.2	-100.316	-3.97867	4.052648	0.07397807	54.78175
320	-17539.2	-17439.1	-100.173	-3.417635	3.4851	0.06746498	51.6579
330	-17544.3	-17443.8	-100.541	-4.024287	4.099807	0.07551999	54.28771
340	-17534.3	-17434.8	-99.4844	-3.519514	3.55859	0.03907606	91.06828
350	-17535	-17435.5	-99.5278	-3.525855	3.574798	0.04894351	73.03927
360	-17530.1	-17430.7	-99.3397	-3.868894	3.877112	0.008217877	471.79
370	-17531.5	-17432.1	-99.3933	-3.845746	3.862581	0.0168356	229.4293
380	-17536.2	-17436.5	-99.7287	-3.160002	3.184585	0.02458337	129.5422
390	-17530.7	-17430.1	-100.616	-3.080634	3.158657	0.07802237	40.48399
400	-17531	-17430.4	-100.615	-3.21689	3.337861	0.1209713	27.59217
410	-17526.1	-17426.8	-99.349	-3.871608	3.921461	0.04985349	78.65971
420	-17525.9	-17426.7	-99.212	-3.463207	3.478747	0.01553951	223.8647
430	-17530.2	-17430.8	-99.3241	-3.901809	3.93293	0.03112107	126.3751
440	-17529.4	-17429.1	-100.324	-3.991158	4.084938	0.09377978	43.55883
450	-17535.5	-17436.2	-99.2663	-3.825474	3.84292	0.01744547	220.2818
460	-17527.5	-17428.4	-99.1417	-3.738305	3.773087	0.0347817	108.4791
470	-17540.8	-17436.1	-104.698	-3.61768	4.100883	0.4832038	8.486861
480	-17536.9	-17437.6	-99.2714	-3.319354	3.35507	0.03571585	93.93783
490	-17443.6	-17344.9	-98.7176	-3.592937	3.6133	0.02036315	177.4431
500	-17451	-17351	-99.9806	-3.327164	3.440956	0.1137918	30.23906
510	-17453.6	-17354.2	-99.3904	-3.12252	3.150681	0.0281611	111.8806
520	-17450.2	-17349.5	-100.721	-3.235496	3.443985	0.2084894	16.51875
530	-17440.7	-17336.9	-103.831	-4.367054	4.716577	0.3495225	13.49434
540	-17428.7	-17328.2	-100.495	-2.874026	2.952829	0.07880313	37.47097
550	-17432.9	-17334.3	-98.5902	-3.769896	3.791208	0.02131172	177.8931
560	-17441.3	-17339.7	-101.582	-3.914075	4.152347	0.2382724	17.42689
570	-17445.2	-17345.1	-100.082	-4.623228	4.667479	0.04425147	105.4763
580	-17440.8	-17339.3	-101.444	-3.372924	3.614136	0.2412119	14.98324
590	-17438.6	-17339.5	-99.0798	-4.197025	4.209979	0.01295399	324.9948
600	-17433.1	-17333.1	-100.03	-3.63501	3.767014	0.1320041	28.53709
610	-17429.8	-17328.7	-101.05	-3.914367	4.117123	0.2027556	20.30584
620	-17435.7	-17335.7	-100.017	-3.280324	3.388237	0.1079123	31.39805
630	-17440.1	-17340.9	-99.2839	-4.157249	4.180372	0.02312275	180.7905
640	-17438	-17337	-100.915	-2.926566	3.026134	0.09956774	30.39272
650	-17437.8	-17336.6	-101.11	-2.889666	3.019378	0.129712	23.27755
660	-17435	-17334.9	-100.138	-3.476573	3.590687	0.1141138	31.46585
670	-17449.5	-17346.2	-103.213	-5.372443	5.413423	0.04097958	132.1005
680	-17435.2	-17333.7	-101.449	-5.042536	5.062104	0.01956803	258.6925
690	-17438.7	-17338.8	-99.8837	-4.616304	4.629223	0.01291938	358.3162
700	-17441.1	-17341.1	-100.05	-3.26696	3.356386	0.08942541	37.5328
710	-17435.1	-17335.5	-99.6147	-4.193699	4.251657	0.05795766	73.35798
720	-17431	-17331.4	-99.5969	-4.039409	4.112085	0.07267559	56.58138
730	-17444.9	-17344.3	-100.59	-3.108049	3.22214	0.1140919	28.24164
740	-17451.1	-17349.4	-101.688	-3.275337	3.520981	0.2456436	14.3337
750	-17444.6	-17345.5	-99.1836	-3.275462	3.285697	0.01023496	321.027
760	-17446.8	-17347.5	-99.3819	-3.740767	3.777544	0.03677643	102.7164
770	-17444.8	-17345.4	-99.408	-3.470796	3.518806	0.04800999	73.2932
780	-17448.8	-17349.5	-99.2396	-4.145081	4.170153	0.02507228	166.3252
790	-17443.7	-17343.1	-100.638	-4.210253	4.338759	0.1285067	33.76291
800	-17448.6	-17344.1	-104.526	-2.497582	2.869282	0.3716999	7.71935
810	-17435.7	-17336.9	-98.7565	-3.622285	3.634059	0.01177401	308.6508
