Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-67519.9	-67260.7	-259.156	0.100244	0.08168045	0.1819245	0.44898
1	1	-68748.5	-68472.1	-276.368	0.017519	0.03788182	0.05540082	0.6837773
2	0	-54888.3	-54653.7	-234.578	0.1987674	0.07233629	0.2711037	0.2668215
3	1	-56209.3	-55951.2	-258.067	0.03965865	0.09095139	0.13061	0.6963583
4	0	-41522.8	-41327.4	-195.403	0.2029821	0.3283657	0.5313478	0.6179864
5	1	-44259.3	-44033.7	-225.606	0.01286466	0.2195813	0.2324459	0.9446553
6	0	-31267.4	-31099	-168.366	0.6889022	0.1610402	0.8499424	0.1894719
7	1	-35603.5	-35420.9	-182.651	0.4731477	0.4099852	0.8831329	0.4642395
8	0	-25195.3	-25051.7	-143.626	1.001244	0.364175	1.365419	0.2667129
9	1	-27853.7	-27697.1	-156.55	0.9012618	0.647395	1.548657	0.4180365
10	0	-21204.2	-21079.4	-124.791	2.17866	0.1630804	2.34174	0.0696407
11	1	-23774.1	-23632.7	-141.401	1.287928	0.5643555	1.852283	0.304681
12	0	-18760.1	-18649.8	-110.278	2.448239	0.1385425	2.586781	0.05355788
13	1	-20544.4	-20422.5	-121.881	1.61513	0.2489755	1.864106	0.133563
14	0	-17793.6	-17688.2	-105.383	3.334729	0.06001867	3.394747	0.01767986
15	1	-18459.9	-18347	-112.935	2.580611	0.1136237	2.694235	0.04217292
16	0	-17614.5	-17510.4	-104.106	3.646928	0.06587064	3.712799	0.01774151
17	1	-17675.1	-17563.7	-111.383	2.950955	0.2093071	3.160262	0.06623093
18	0	-17598.3	-17494.3	-103.95	3.541276	0.07371788	3.614994	0.02039226
19	1	-17471.1	-17363.4	-107.679	3.498433	0.1030597	3.601493	0.02861584
20	0	-17245.4	-17142.2	-103.104	3.155145	0.04809702	3.203242	0.01501511
21	1	-17012.9	-16909.6	-103.302	2.893579	0.1527635	3.046343	0.05014654
22	0	-17214	-17110.7	-103.316	2.844875	0.04793493	2.89281	0.01657037
23	1	-17004.1	-16900.5	-103.643	2.902181	0.2287769	3.130958	0.07306929
24	0	-17072	-16969.5	-102.432	2.824337	0.03574411	2.860081	0.01249759
25	1	-16996.1	-16894.1	-101.938	3.424826	0.1474427	3.572269	0.04127425
26	0	-17059.2	-16957.5	-101.765	4.094383	0.02516478	4.119548	0.006108625
27	1	-16997.9	-16896.6	-101.359	3.184496	0.06841734	3.252913	0.02103264
28	0	-17040	-16938.9	-101.05	3.812909	0.02460395	3.837513	0.006411432
29	1	-16978.7	-16877.5	-101.205	3.244475	0.06838342	3.312858	0.02064182
30	0	-17041.5	-16940.3	-101.187	4.093752	0.02314448	4.116897	0.005621827
31	1	-16953.8	-16850.9	-102.848	3.881904	0.2106776	4.092582	0.05147793
32	0	-17036.1	-16934.9	-101.253	3.460501	0.06821821	3.52872	0.01933228
33	1	-16960.1	-16857	-103.106	3.440284	0.2694079	3.709692	0.0726227
34	0	-17030.6	-16930	-100.598	3.650749	0.02510918	3.675859	0.006830835
35	1	-16905.2	-16804.4	-100.786	3.73357	0.1036853	3.837255	0.02702071
36	0	-17035.5	-16931.7	-103.79	2.420214	0.02622072	2.446435	0.01071793
37	1	-16905.5	-16805.2	-100.265	3.534968	0.04339166	3.57836	0.01212613
38	0	-17030.9	-16930.2	-100.659	3.558097	0.0282019	3.586299	0.007863791
39	1	-16896.5	-16795.8	-100.775	3.034142	0.03013063	3.064273	0.00983288
40	0	-17029.2	-16926.8	-102.366	2.810238	0.06396669	2.874205	0.02225544
41	1	-16902.4	-16801.8	-100.596	3.775018	0.05990705	3.834925	0.01562144
42	0	-17030.3	-16928.7	-101.558	3.473465	0.1029116	3.576377	0.02877538
43	1	-16899.6	-16799.4	-100.221	3.980777	0.04025616	4.021033	0.0100114
44	0	-17021.9	-16920.2	-101.663	3.775135	0.1080324	3.883168	0.0278207
45	1	-16900.7	-16800.4	-100.339	3.633474	0.07843609	3.71191	0.02113092
46	0	-17025.9	-16924.9	-100.96	4.081365	0.02115619	4.102522	0.005156874
47	1	-16904.7	-16803.6	-101.076	3.503651	0.1518797	3.655531	0.04154793
48	0	-17022	-16918.5	-103.502	4.720433	0.1019089	4.822342	0.02113265
49	1	-16895.9	-16794.6	-101.295	4.114329	0.1233341	4.237663	0.02910428
50	0	-17015.2	-16914.7	-100.43	3.620038	0.02048856	3.640527	0.005627912
51	1	-16458.1	-16358.7	-99.3543	3.428341	0.1463478	3.574689	0.04094001
52	0	-17017.7	-16916.6	-101.086	3.189867	0.05179173	3.241659	0.01597692
53	1	-16450.7	-16351.4	-99.3644	3.027976	0.05915582	3.087131	0.01916207
54	0	-17026.4	-16924.3	-102.177	3.364825	0.1594128	3.524238	0.04523328
55	1	-16449.5	-16350.1	-99.3695	3.087908	0.07942429	3.167332	0.02507608
56	0	-17030.6	-16929	-101.559	2.916564	0.03396931	2.950533	0.01151294
57	1	-16442.3	-16344.2	-98.1881	3.539218	0.0389987	3.578217	0.01089892
58	0	-17032.2	-16931.2	-100.995	4.139422	0.02210774	4.16153	0.005312407
59	1	-16450	-16351.5	-98.4418	3.982822	0.08314408	4.065966	0.02044879
60	0	-16508.1	-16408.8	-99.244	4.781699	0.03190979	4.813608	0.006629079
61	1	-16446.6	-16346.4	-100.152	5.016778	0.04581345	5.062592	0.009049406
62	0	-16510.7	-16412	-98.6975	3.213682	0.05802259	3.271705	0.01773467
63	1	-16445.4	-16346.6	-98.7674	3.8822	0.131724	4.013924	0.03281677
64	0	-16498.3	-16397.6	-100.774	4.298165	0.2159957	4.514161	0.04784848
65	1	-16440.7	-16343.2	-97.5665	4.179907	0.01774395	4.197651	0.004227114
66	0	-16495.9	-16397.3	-98.5907	3.242553	0.03131873	3.273872	0.009566267
67	1	-16438	-16339.8	-98.1442	4.468231	0.03262794	4.500859	0.007249271
68	0	-16501	-16403.4	-97.6031	3.699014	0.001153158	3.700167	0.0003116503
69	1	-16446.6	-16349.1	-97.4285	3.651296	0.02304542	3.674342	0.006271987
70	0	-16497.6	-16399.6	-98.0249	3.305229	0.003462182	3.308691	0.00104639
71	1	-16444.7	-16347.5	-97.2632	4.032672	0.005078989	4.037751	0.001257876
72	0	-16498.9	-16401.1	-97.7585	3.756822	0.01676828	3.77359	0.004443588
73	1	-16439.3	-16341.8	-97.5539	3.791603	0.02483518	3.816438	0.006507422
74	0	-16504.3	-16406.1	-98.1601	3.530058	0.03204662	3.562104	0.008996542
75	1	-16449.6	-16350.9	-98.6833	4.606417	0.03117034	4.637587	0.00672124
76	0	-16503.9	-16404.5	-99.3885	4.696489	0.04154382	4.738033	0.008768158
77	1	-16456.1	-16357.5	-98.5925	4.598821	0.01432545	4.613147	0.003105353
78	0	-16503.4	-16405.1	-98.2796	4.240639	0.03294409	4.273583	0.007708774
79	1	-16456	-16358.6	-97.431	3.711333	0.0004300833	3.711763	0.0001158703
80	0	-16495.9	-16397.8	-98.0723	3.734896	0.03806079	3.772957	0.01008779
81	1	-16457.1	-16359.5	-97.5978	4.260341	0.0003005275	4.260642	7.053573e-05
82	0	-16499	-16397.8	-101.11	5.394123	0.01068354	5.404807	0.001976673
83	1	-16446.2	-16344.9	-101.276	3.1797	0.3325903	3.51229	0.0946933
84	0	-16493.1	-16394.9	-98.2152	4.087952	0.04266472	4.130617	0.0103289
85	1	-16442.3	-16344.9	-97.4181	4.051105	0.01028647	4.061392	0.002532746
86	0	-16493.1	-16393.7	-99.3785	3.006378	0.05729937	3.063678	0.01870281
87	1	-16446.4	-16347.9	-98.5075	4.011059	0.09712954	4.108188	0.02364291
88	0	-16496.4	-16398.3	-98.1145	3.500348	0.01295161	3.513299	0.003686452
89	1	-16446.1	-16348.5	-97.6791	3.528006	0.0350597	3.563066	0.009839757
90	0	-16497.2	-16399.1	-98.0862	3.421193	0.009469323	3.430662	0.002760203
91	1	-16441.1	-16343.3	-97.8737	3.346541	0.03029539	3.376836	0.00897153
