Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-69043.4	-68761.1	-282.283	-0.0524235	0.05650605	0.004082551	13.84087
1	1	-67835.6	-67587.9	-247.686	0.1772847	0.02455902	0.2018438	0.1216734
2	0	-56758.3	-56502.7	-255.609	-0.136079	0.1398457	0.003766669	37.12714
3	1	-54391.6	-54167.4	-224.207	0.2145386	0.07144728	0.2859859	0.249828
4	0	-43548.3	-43336.5	-211.771	-0.2978169	0.3008795	0.00306255	98.24475
5	1	-40356.8	-40171.3	-185.5	0.346127	0.2131041	0.5592311	0.3810662
6	0	-35453.1	-35272.5	-180.594	-0.6394752	0.6430174	0.003542228	181.5291
7	1	-32460.6	-32296.8	-163.803	0.5340232	0.5030333	1.037056	0.4850587
8	0	-29524.3	-29372.3	-152.016	-1.310188	1.31376	0.003571868	367.8075
9	1	-27082.7	-26945.8	-136.942	1.572684	0.1735253	1.74621	0.09937256
10	0	-24283.6	-24145.4	-138.241	-1.504713	1.508969	0.004255862	354.5624
11	1	-24424.4	-24300.2	-124.186	2.014555	0.1266552	2.141211	0.05915121
12	0	-20518.6	-20392.7	-125.862	-2.771654	2.77711	0.005455949	509.0058
13	1	-21125.8	-21010.8	-115.01	2.685819	0.1034978	2.789317	0.03710505
14	0	-20155.9	-20039.4	-116.48	-2.648097	2.65979	0.0116935	227.4588
15	1	-20222.4	-20108.8	-113.687	3.953127	0.07029483	4.023422	0.01747141
16	0	-19460.9	-19349.8	-111.157	-2.018175	2.059078	0.04090382	50.33951
17	1	-19335.8	-19224.8	-111.005	2.483687	0.2708454	2.754533	0.09832718
18	0	-19128.5	-19022.9	-105.541	-3.376698	3.432594	0.05589543	61.41099
19	1	-19111.2	-19001.1	-110.177	3.579388	0.225662	3.80505	0.05930591
20	0	-18622.5	-18519.4	-103.181	-3.011935	3.040137	0.02820269	107.796
21	1	-18947.3	-18836.9	-110.37	3.249375	0.3400563	3.589432	0.0947382
22	0	-18533.6	-18431.5	-102.086	-3.43924	3.456593	0.01735372	199.1846
23	1	-18760.3	-18650.5	-109.718	3.281543	0.50109	3.782633	0.1324712
24	0	-18486.2	-18383.9	-102.358	-4.078062	4.091403	0.01334079	306.6838
25	1	-18737.7	-18631.8	-105.923	3.770355	0.1787925	3.949148	0.0452737
26	0	-18272.9	-18170.7	-102.224	-3.753686	3.787314	0.03362868	112.6215
27	1	-18752.5	-18647.5	-105.007	2.846752	0.1147106	2.961463	0.03873445
28	0	-18256.7	-18153.6	-103.109	-4.418407	4.446257	0.02785021	159.6489
29	1	-18191.7	-18087.4	-104.313	3.233531	0.2693707	3.502902	0.07689931
30	0	-18258.6	-18156.7	-101.863	-3.56115	3.60202	0.04086976	88.13411
31	1	-18183.4	-18079.9	-103.502	3.937482	0.1744745	4.111957	0.04243101
32	0	-18259.1	-18157.1	-101.998	-3.361498	3.428851	0.06735294	50.90871
33	1	-18188.5	-18086.9	-101.559	3.832878	0.03058919	3.863467	0.007917548
34	0	-18266.9	-18163.9	-103.042	-3.353875	3.496461	0.1425858	24.52181
35	1	-18170.5	-18068.9	-101.545	3.2781	0.03006613	3.308167	0.009088457
36	0	-18267.3	-18162.6	-104.772	-3.447069	3.73527	0.2882004	12.96067
37	1	-18177.6	-18075.1	-102.458	3.308221	0.08768502	3.395906	0.0258208
38	0	-18271.9	-18165	-106.841	-2.211165	2.421589	0.2104243	11.50812
39	1	-18177.7	-18074.1	-103.54	3.094561	0.1850009	3.279562	0.05641026
40	0	-18267.4	-18163.4	-104.024	-3.382979	3.609216	0.2262373	15.95323
41	1	-18175.2	-18072.3	-102.94	3.050931	0.1090575	3.159988	0.03451198
42	0	-18284.3	-18179.3	-104.995	-3.843843	4.114385	0.2705423	15.20792
43	1	-18170.7	-18068.8	-101.826	3.956164	0.01882919	3.974993	0.004736911
44	0	-18263.1	-18160.8	-102.245	-3.732968	3.800934	0.06796638	55.92374
45	1	-18173.2	-18070.7	-102.476	4.141792	0.04109956	4.182892	0.009825632
46	0	-18267.5	-18164.5	-103.029	-2.659229	2.678789	0.01956075	136.9472
47	1	-18167.1	-18065.4	-101.73	3.569652	0.03960123	3.609253	0.01097214
48	0	-18258.8	-18156.1	-102.766	-3.856534	3.963833	0.1072987	36.94204
49	1	-18180.5	-18078.4	-102.133	3.823463	0.05821464	3.881678	0.01499729
50	0	-18258.7	-18155.8	-102.864	-3.822335	3.953257	0.1309218	30.19556
51	1	-18170.7	-18067	-103.693	2.822406	0.1692482	2.991654	0.05657345
52	0	-18260.1	-18156	-104.04	-4.649068	4.713437	0.06436878	73.22552
53	1	-18169	-18066.8	-102.183	3.99188	0.06752115	4.059401	0.01663328
